selectivity,seed,query_id,bernoulli,birch,distance_shell,gmm,hdbscan,hilbert,hybrid,kde_pilot,kdtree,km20,lsh,minibatch,minibatch_partial,pca1d,pq,random_proj,sobol,sparse_rp,spectral,zorder,best,worst,spread
0.05,0.2,78,2.089127638888889,1.1674850798565468,1.0862023984413143,1.140043413940098,1.158612622666332,1.075022779976145,1.052190263493846,1.862607800159324,1.068370057007867,1.0979212160385041,1.1546385742451446,1.0414295344877524,1.276558211521926,1.0921638902765172,1.2985722033638925,1.0104431708972401,1.3723862559857019,1.865123516424761,1.3438301290039074,1.1733014840258618,random_proj,bernoulli,1.0786844679916487
0.05,0.2,79,1.296484310530292,1.1123606658929022,1.2558202573529413,1.1396107393199735,1.2482994309371622,1.062027280430313,1.0948513699468647,1.6319173578939024,1.304461174023998,1.2644369359546161,1.1135514521852887,1.5554206760832696,1.0171846799866964,1.0553000421910115,1.307917244890204,1.2906102735375138,1.206018786821903,1.0232522880715442,1.305146418929985,1.1895732730605475,minibatch_partial,kde_pilot,0.614732677907206
0.05,0.2,80,1.0608706704831932,1.3065943425127708,1.4150741419491526,1.0604899663994865,1.2771732534831328,1.0565242822120688,1.331378890144308,1.9819322356512579,1.1613794299864755,1.0509045000349737,1.1831386257310688,1.0590420299982226,1.1049529379932568,1.0781928902964697,1.1415840648564644,1.116035838039855,1.157750246169543,1.0031055196840652,1.0077545320521544,1.062701923675492,sparse_rp,kde_pilot,0.9788267159671926
0.05,0.2,81,1.3603863157040021,1.166788863660068,1.274147875,1.012754010514468,1.1590374966667853,1.009793545505965,1.171621764357335,1.3910617733845718,1.3958724571117775,1.1768551300671397,1.1880522537430076,1.1707174694984617,1.1003552025853436,1.0068159695123104,1.5664402678787006,1.083719551638219,1.5680416139326225,1.1789993634380969,1.2230684763683517,1.3684253332702503,pca1d,sobol,0.5612256444203121
0.05,0.2,82,1.0638672916666665,1.268541942870892,1.1701892241102365,1.4927381557982775,1.2962098528034227,1.1145527896524974,1.2153984344144184,1.519323233896743,1.1754143212637393,1.177019232870949,1.05865602935096,1.1367819261626715,1.218519065249649,1.055616571707662,1.2473418747187635,1.0940540994849035,1.1529470134117845,1.2000577142673923,1.256442445756222,1.1856643186108449,pca1d,kde_pilot,0.4637066621890811
0.05,0.2,83,1.1611835217897903,1.1923519459019878,1.7652335356501356,1.4348738398033791,1.005973152864024,1.033171332847875,1.2303562554971201,1.2701532789387298,1.3457706972669246,1.2326138063460246,1.4053688389641092,1.0080346191134826,1.4934948974549311,1.167624641162302,1.00818399011798,1.0713208850258147,1.1295582079229958,1.0614903263385966,1.1352358332220374,1.0349434702800584,hdbscan,distance_shell,0.7592603827861117
0.05,0.2,84,1.0488710069444445,1.3443363481287052,1.120455868674729,1.2911293114039941,1.0411794370345517,1.2447471590398855,1.1435141696276863,2.0537453948556053,1.0947195658599362,1.107841216750473,1.0636729818005315,1.2693807382932658,1.000024343304317,1.375599167940626,1.0124498352217703,1.2338044027900505,1.1579718992074717,1.274519214708749,1.0303311132114579,1.288161681398536,minibatch_partial,kde_pilot,1.0537210515512883
0.05,0.2,85,1.122504301470588,1.0252939209639123,1.243693738620418,1.2785876011876454,1.1040672698160672,1.2122542916553491,1.2346932105557,1.4472833067526345,1.2255684141770418,1.324266226558121,1.3362098098209174,1.5110191747991313,1.1365194223462278,1.4840069564103355,1.0362188157818415,1.2423337957216378,1.3027169534371177,1.2503485844447872,1.0987541245243664,1.0686606130595495,birch,minibatch,0.48572525383521903
0.05,0.2,86,1.18829046875,1.5654757968381727,1.21032561366709,1.1365243718203342,1.1800363784806398,1.0662601948109154,1.2886456721907433,2.7454006980941412,1.0396374867910814,1.200662542878109,1.2200697733783363,1.2056142110077515,1.1575350386049466,1.0684159729575164,1.5255517126263414,1.312526178794695,1.176484767712207,1.3598352732167553,1.1725581516466108,1.07426375061535,kdtree,kde_pilot,1.7057632113030599
0.05,0.2,87,1.0725217708333332,1.1285258785263006,1.1996729411119504,1.2494281389512205,1.2480586060977958,1.0536868336926788,1.5114457395534737,1.5243424591315433,1.2672331794017033,1.1239632168960134,1.0869349880204071,1.018043769841754,1.00788782908759,1.0502132744606343,1.2029037509817657,1.120592022770268,1.0075583709304237,1.4886454313468709,1.2358206618935421,1.15609898307095,sobol,kde_pilot,0.5167840882011197
0.05,0.2,88,1.2721619166666667,1.0557025884152118,1.32043591796875,1.0916345471540285,1.1047079036939031,1.3650105526007992,1.319096153065063,1.9058724232284465,1.053430865685795,1.3474043643868445,1.1432111039415707,1.0308829818325849,1.363929850715073,1.0045904334070186,1.5222383678871947,1.0906074034716209,1.2177169145768216,1.3697887198405958,1.483451849667142,1.0041945127443141,zorder,kde_pilot,0.9016779104841324
0.05,0.2,89,1.0621481597222222,1.2540335054329212,1.015727454517389,1.0155236270508174,1.157525507246876,1.0539195105978965,1.0191087709052906,1.4036466949734372,1.224910620046182,1.1067825502649722,1.1171080287365815,1.0910463147985021,1.2460454344502208,1.103363333099524,1.1889285092561013,1.1677142058880225,1.5027267990395918,1.5791106529381729,1.2668423477067028,1.0940060810347991,gmm,sparse_rp,0.5635870258873554
0.05,0.2,90,1.0039736184210526,1.0503694358539726,1.242311893382353,1.2162657352871304,1.0117910968189798,1.1697393317794225,1.0380954205132686,1.5789463759447098,1.0788265752315163,1.1921370526430561,1.4945530045653317,1.0451683743801208,1.1223165627996736,1.2449588637062818,1.172537473247621,1.0518888991869189,1.1322682485148927,1.1923881963685012,1.0150003921935424,1.096789391220551,bernoulli,kde_pilot,0.5749727575236572
0.05,0.2,91,1.2825505,1.1717668698958994,1.4947017105263158,1.0797457172559473,1.0671813620473558,1.1453377438761654,1.4483719706258686,1.0001624706700303,1.065907868273331,1.0291666065953045,1.2134226746736563,1.129670039513577,1.2441361937386437,1.5347696107783644,1.0360202899385147,1.0584300107275963,1.3256506643137596,1.386015568743575,1.0147466415967452,1.1262434887913204,kde_pilot,pca1d,0.5346071401083341
0.05,0.2,92,1.8421385744904872,1.3163183386715251,1.123965892857143,1.5917221918310185,1.1457907490419912,1.2963986307012314,1.1044732573948401,1.2989390132702734,1.0960644602475118,1.044141034977798,1.6298627979964608,1.4070931373999063,1.0723905551686634,1.139473709161798,1.2554923334666583,1.1644297012163336,1.2216127558487488,1.095949451292817,1.3320452808402738,1.3815322787430293,km20,bernoulli,0.7979975395126893
0.05,0.2,93,1.1178163602941176,1.1443914502166799,1.3550155914331583,1.071050248852348,1.5397677154150617,1.2168157264654345,1.2431103398853838,1.7822628296357652,1.018825434675542,1.075077598139804,3.3466916668149884,1.265816718172167,1.0014629383660105,1.0402055006335462,1.0947648063595354,1.1549721923615466,1.4187993976711784,1.0449937920155257,1.063773885581744,1.7763621530552935,minibatch_partial,lsh,2.345228728448978
0.05,0.2,94,1.326998912530771,1.0613213417096594,1.7811893749999999,1.1730208440399048,1.3459041747739544,1.0205303968398254,1.4287920874912072,1.4493093987678984,1.1131905285975283,1.2484956383640355,1.2852652288793505,1.3500281560829483,1.0653845684248244,1.1428597811274102,1.213778828151067,1.4015575562433267,2.1197911123149202,1.2255265853277333,1.6048554139140858,1.14475742028898,hilbert,sobol,1.0992607154750949
0.05,0.2,95,1.3347854258629692,1.4738309923402468,1.3826701048176948,1.0351835344821534,1.2274670800691672,1.1589290659385507,1.1594276757578288,1.1912224974869712,1.13381523748148,1.0546171384672118,1.1872936190212244,1.004845659505561,1.5330151415208022,1.7990636796862904,1.1909251909466547,1.0412285184977983,1.2430178642621914,1.2091707642230407,1.3120627135962768,1.324504025270948,minibatch,pca1d,0.7942180201807294
0.05,0.2,96,1.1866692578125,1.00113335912454,1.141082440247589,1.2412736186026483,1.0850232342335986,1.0567613534112827,1.1355063731679365,1.0173496955147672,1.5276258792796364,1.051198811446647,1.0740034568319776,1.0631330742597584,1.3034994548849668,1.103447986530254,1.4611733303803383,1.299466670159162,1.1112488550238007,1.4527241740814898,1.6003362818232796,1.1631744515497533,birch,spectral,0.5992029226987396
0.05,0.2,97,1.0000400328947368,1.228210118461157,1.0898686501048078,1.2121621936869726,1.2307166682840307,1.5670719567008786,1.0512602379839286,1.0021550904600223,1.0293999319345115,1.080691706171215,1.18584536178275,1.1026405294162758,1.0640978010154902,1.1676086658324445,1.1534528238579536,1.0396824860045601,1.0993113146935494,1.0584408670738064,1.072381294974578,1.2799753492555386,bernoulli,hilbert,0.5670319238061419
0.05,0.2,98,1.154462375890785,1.0245944329052006,1.534418625,1.2165007554228353,1.0726198208856583,1.2166813471368298,1.0574780332918317,1.8324655214695198,1.1160339295867474,1.7578799441710338,1.1975995451363575,1.0805714112165172,1.0849764627337362,1.04287751319572,1.1427381648761012,1.0319209843796873,1.1376276001345633,1.2882872027340948,1.099507031858466,1.1757166016425276,birch,kde_pilot,0.8078710885643192
0.05,0.2,99,1.124817132352941,1.2378975692512215,1.2097523035714286,1.0910101468099056,1.3257410146994137,1.4930415180778849,1.0992234902221654,1.1822331952685214,1.1141330533000073,1.2568016905759725,1.226969143296573,1.0704366503600449,1.3088361863994358,1.6057107785856057,1.0671800190850427,1.1451796713619695,1.1906223747990246,1.357810444861751,1.1968252403958872,1.0801590704559898,pq,pca1d,0.5385307595005631
0.05,0.3,0,1.3451423379179148,1.2608644095284434,1.2415165578116458,1.082917790615173,1.2840721229392131,1.0876130431745297,1.155130287654972,2.066136019990978,1.5579563494671211,1.0493726703926756,1.2286471139785298,1.296957899389215,1.2069683377185447,1.3087224082200268,1.4204636046342065,1.065290878092458,1.3457365409172741,1.5545780769387345,1.4192678991104528,1.0361425586805513,zorder,kde_pilot,1.0299934613104267
0.05,0.3,1,1.0136036842105263,1.0661564827598393,1.4214585,1.35399319858888,1.4019054247709954,1.2785756850525762,1.3235222949270742,1.553574618952349,1.032049923817991,1.2428134454202378,1.145410900782603,1.4951692834100363,1.3149053384488094,1.1296903056185874,1.1369060323511466,1.21676787213626,1.0513369800433248,1.0889947896609702,1.2136802175463848,1.5946983659538179,bernoulli,zorder,0.5810946817432916
0.05,0.3,2,1.3450070460909989,1.264626739511958,1.1257124190109447,1.1243671351312823,1.1655953571933007,1.0155670121734062,1.1213746690887088,1.3275632384365448,1.0403575122818816,1.4015176070024373,1.3237485262481783,1.0327150170822872,1.114806341946789,1.5001671448310427,1.6300024530506598,1.290132148629308,1.4835752439568644,1.4596661675324647,1.028049057886377,1.5014549652109848,hilbert,pq,0.6144354408772537
0.05,0.3,3,1.1872226953124998,1.0740234976859269,1.025892782012195,1.2239504358261162,1.020749275224238,1.1227984570268044,1.6132067663914533,1.3797108343440774,1.6717055658897968,1.629929814025511,1.28844391534582,1.0719000904759761,1.0882626577311936,1.1677846674314303,1.083092894451833,1.1190324028904677,1.7310812573079417,1.201850095560867,1.0253953872147212,1.4433555262329258,hdbscan,sobol,0.7103319820837037
0.05,0.3,4,1.0813981597222222,1.8133258651025732,1.9156195972222223,1.2174883724016907,1.1281519890372727,1.3478738245367665,1.0145013974718635,1.2841702777927737,1.2011000788684478,1.260500258362157,1.1898790479936823,1.139579358301532,1.0957785015879742,1.2731511271065532,1.1720006209540232,1.295870319701845,1.204960579439109,1.4964317785322971,1.2870681865951417,1.2495473945240234,hybrid,distance_shell,0.9011181997503588
0.05,0.3,5,1.1174285294117645,1.5973949149794289,1.1069263815789474,1.1437013658692654,1.0253799685112945,1.4275928665203128,1.0547861605433295,2.717205215873733,1.2068716077649575,1.062525501183255,1.1500643414412481,1.0396743057176714,1.036534685756691,1.517066991517767,1.2533164331245785,1.0434995810572822,1.0534877546863697,1.258360450979307,1.089478390982625,1.0435687466589398,hdbscan,kde_pilot,1.6918252473624384
0.05,0.3,6,1.2254279296875,1.0139892113665254,1.5082189903846153,1.0054027155809704,1.2650003472633604,1.1846792970054458,1.0418529987204306,1.261971560951685,1.0389871597076914,1.0931235954649992,1.57824337271929,1.0268993999394478,1.017493303414274,1.0810706747290515,1.5922327425097407,1.1969911083934308,1.1045712990181353,1.1264866937049185,1.4508453019071936,1.1874127053947963,gmm,pq,0.5868300269287703
0.05,0.3,7,1.179233417526754,1.2482152193443474,1.1365227138157894,1.0381300908347377,1.0290222911946914,1.1911355052571182,1.1556978259971808,1.8890630929970667,1.6559851272782609,1.0828663935213965,1.2086723894172688,1.020917907173961,1.1271716198130008,1.062005655041321,1.0564945681746225,1.0635791738513976,1.120878147694362,1.2920061590593692,1.0939887080574695,1.5544839042492122,minibatch,kde_pilot,0.8681451858231057
0.05,0.3,8,1.142136470588235,1.4984597485618987,1.0204988508407877,1.0285866560287535,1.0386406839642333,1.1294156113457203,1.0031548473817795,1.785351073979817,1.1020635434188397,1.2727704901951864,1.0527769389939285,1.1557671912048324,1.0719130229604996,1.133227043345495,1.2581969285374366,1.6205629832265647,1.4759350266330487,1.1373390242737569,1.077009710091009,1.0374680262531726,hybrid,kde_pilot,0.7821962265980376
0.05,0.3,9,1.158898125,1.514132897300229,1.0234425,1.070381532928453,1.0909926932618923,1.210468313662236,1.0902226923808338,1.9510203687389487,1.0543465404363472,1.1491049933164799,1.3235843733282524,1.4569891868866978,1.424358089524249,1.0133569648771825,1.3748327143568475,1.7847996307097187,1.0330140934305438,1.1159448509885945,1.0435070915844782,1.0431699136896244,pca1d,kde_pilot,0.9376634038617662
0.05,0.3,10,1.0849554779411763,1.3217847088507306,1.1269248584912932,1.0384481405254824,1.008415355814696,1.2741025089252325,1.0798576056892948,1.3542294659365826,1.0458504826292871,1.2964768590761484,1.0159022932388677,1.0552016102154198,1.230673316634474,1.1024019474083833,1.2350751241128155,2.3453183808778695,1.099814504890919,1.25118264604811,1.3127339201166763,1.065350392088015,hdbscan,random_proj,1.3369030250631735
0.05,0.3,11,1.4925080288461539,1.2789063580048114,1.3639018948412698,1.5046049416931486,1.1651947802218963,1.4113932719419433,1.3344666015425868,1.186508880003588,1.0257701675232749,1.0707551673581368,1.0754194145038434,1.3739994352663993,1.2059084096523787,1.2096468404617136,1.2253298881015486,1.1072388377975702,1.100827989024297,1.2983481683716394,1.2710539109107288,1.2087608379309864,kdtree,gmm,0.47883477416987374
0.05,0.3,12,1.741635,1.2559819357581872,1.2854925,1.0936355430192328,1.1117226781881642,1.18456694792738,1.5361432413737546,1.4628623888593535,1.0523249243351274,1.6091688798773929,1.224689677922359,1.1492513358590906,1.1411950056491527,1.0480447658119736,1.12613021162208,1.2137504017693668,1.0481139895841025,1.2082545061109438,1.1678563432407607,1.2681852742953423,pca1d,bernoulli,0.6935902341880265
0.05,0.3,13,1.3759865624999998,1.0269467607282166,1.3124794903846155,1.1067840365116566,1.3201031089140909,1.3161282306261046,1.267244521792456,1.116148224995001,1.1219476867452867,1.5985818333240636,1.139176897328784,1.5723755142478095,1.2237677159794815,1.0970068346667061,1.0744694810354507,1.3815535971361599,1.3235769910550492,1.1184483126774631,1.103432839569188,1.5183234706579605,birch,km20,0.571635072595847
0.05,0.3,14,1.109600308099019,1.0488333368671205,1.3619246719463944,1.3611254274307567,1.0179274216278476,1.083106253792503,1.9002305816563936,1.3854162774247507,1.2271114788076962,1.369386660399696,1.6342361763870066,1.2716436401539477,1.30611618322221,1.2371792984401184,1.2154668081196172,1.603893385381029,1.963823822821748,1.178545054086734,1.1916003189166893,1.233889848176748,hdbscan,sobol,0.9458964011939004
0.05,0.3,15,1.0798647739336842,1.1012181569372157,1.1959792657545103,1.3953307807556117,1.0801352326970646,1.0139519188370325,1.25049080605585,1.3427475772480235,1.081550397914154,1.3415287124710347,1.428664295294232,1.3176415415865554,1.2987586217069438,1.1419628317175559,1.1106293504695885,1.3721295711270873,1.1553731873502846,1.1357588958223217,1.0430974354100113,1.0404000844520562,hilbert,lsh,0.4147123764571994
0.05,0.3,16,1.194217042911561,1.1812466965282755,1.06302328125,1.0071449574823175,1.0780848063907473,1.2648722750222035,1.153970597112501,1.601401643366929,1.1190901389578982,1.2855799749239185,1.13586962368402,1.0433751643398872,1.0180416999890711,1.0034759196885008,1.1935053959609103,1.0459655782607884,1.2570465427355975,1.128151947797025,1.2265306382514023,1.110774272618104,pca1d,kde_pilot,0.5979257236784281
0.05,0.3,17,1.2801763333333334,1.000566734118737,1.4868036042822648,1.590775024687918,1.2771622137827476,1.056728862211567,1.177926930512218,1.004212784510986,1.2065174012280737,1.1681753413728806,1.2301822813067518,1.1364135971859195,1.1775045823251515,1.000126323914725,1.1257149957316048,1.1016154542806882,1.1250465346724852,1.188293280526596,1.3383723860625996,1.2209667756364868,pca1d,gmm,0.5906487007731931
