dataset,selectivity,query_id,mode,q_error,bern_q,method_minus_bern,rank
SIFT,0.05,82,minibatch_partial,1.1292066560278775,1.2713827338859587,-0.14217607785808117,6.0
SIFT,0.05,82,pca1d,1.1052583893277077,1.2713827338859587,-0.16612434455825098,2.0
SIFT,0.05,82,pq,1.2167118836854787,1.2713827338859587,-0.054670850200480015,14.0
SIFT,0.05,82,random20,1.3462328904142893,1.2713827338859587,0.0748501565283306,20.0
SIFT,0.05,82,random_proj,1.3438972481950013,1.2713827338859587,0.07251451430904265,19.0
SIFT,0.05,82,sobol,1.279914005224144,1.2713827338859587,0.00853127133818532,16.0
SIFT,0.05,82,sparse_rp,1.2898266996949432,1.2713827338859587,0.018443965808984553,17.0
SIFT,0.05,82,spectral,1.1931294281385298,1.2713827338859587,-0.07825330574742884,10.0
SIFT,0.05,82,zorder,1.184005978156591,1.2713827338859587,-0.08737675572936765,8.0
SIFT,0.05,83,birch,1.2214927451163278,1.3492965620693949,-0.12780381695306708,12.0
SIFT,0.05,83,distance_shell,1.2460481844407887,1.3492965620693949,-0.10324837762860617,14.0
SIFT,0.05,83,gmm,1.1531569334430065,1.3492965620693949,-0.19613962862638834,4.0
SIFT,0.05,83,hdbscan,1.1122347638738694,1.3492965620693949,-0.23706179819552542,2.0
SIFT,0.05,83,hilbert,1.2558805520039202,1.3492965620693949,-0.09341601006547462,15.0
SIFT,0.05,83,hybrid,1.0823367203496788,1.3492965620693949,-0.2669598417197161,1.0
SIFT,0.05,83,is_p200_clip,2.125196824736977,1.3492965620693949,0.7759002626675819,24.0
SIFT,0.05,83,is_p200_noclip,1.9367865743397341,1.3492965620693949,0.5874900122703393,22.0
SIFT,0.05,83,is_p50_clip,1.7315768258053517,1.3492965620693949,0.3822802637359568,21.0
SIFT,0.05,83,is_p50_noclip,1.983539314849001,1.3492965620693949,0.6342427527796062,23.0
SIFT,0.05,83,kde_pilot,1.1829197832832776,1.3492965620693949,-0.16637677878611723,7.0
SIFT,0.05,83,kdtree,1.2009581897123545,1.3492965620693949,-0.1483383723570404,9.0
SIFT,0.05,83,km20,1.1452321365222033,1.3492965620693949,-0.2040644255471915,3.0
SIFT,0.05,83,lsh,1.3311202899766041,1.3492965620693949,-0.018176272092790713,19.0
SIFT,0.05,83,minibatch,1.1911354193860082,1.3492965620693949,-0.15816114268338666,8.0
SIFT,0.05,83,minibatch_partial,1.1617501035315572,1.3492965620693949,-0.1875464585378377,5.0
SIFT,0.05,83,pca1d,1.1691618317205508,1.3492965620693949,-0.18013473034884409,6.0
SIFT,0.05,83,pq,1.310535819556397,1.3492965620693949,-0.03876074251299788,16.0
SIFT,0.05,83,random20,1.2272362229687528,1.3492965620693949,-0.12206033910064207,13.0
SIFT,0.05,83,random_proj,1.7161968626989395,1.3492965620693949,0.3669003006295446,20.0
SIFT,0.05,83,sobol,1.314382856277292,1.3492965620693949,-0.034913705792102956,17.0
SIFT,0.05,83,sparse_rp,1.2144596468599562,1.3492965620693949,-0.13483691520943863,11.0
SIFT,0.05,83,spectral,1.3301407843959343,1.3492965620693949,-0.01915577767346055,18.0
SIFT,0.05,83,zorder,1.2105577637356935,1.3492965620693949,-0.1387387983337014,10.0
SIFT,0.05,84,birch,1.2541098988409156,1.2340932719002895,0.020016626940626114,13.0
SIFT,0.05,84,distance_shell,1.2172737652022836,1.2340932719002895,-0.016819506698005915,8.0
SIFT,0.05,84,gmm,1.3334295692251124,1.2340932719002895,0.09933629732482285,16.0
SIFT,0.05,84,hdbscan,1.2185516010688613,1.2340932719002895,-0.015541670831428211,9.0
SIFT,0.05,84,hilbert,1.195818937824582,1.2340932719002895,-0.03827433407570746,6.0
SIFT,0.05,84,hybrid,1.2440399797596515,1.2340932719002895,0.009946707859362025,10.0
SIFT,0.05,84,is_p200_clip,1.708517118513847,1.2340932719002895,0.4744238466135575,22.0
SIFT,0.05,84,is_p200_noclip,1.7255591989635768,1.2340932719002895,0.4914659270632873,23.0
SIFT,0.05,84,is_p50_clip,1.7502995066209395,1.2340932719002895,0.51620623472065,24.0
SIFT,0.05,84,is_p50_noclip,1.6467664451148825,1.2340932719002895,0.41267317321459296,21.0
SIFT,0.05,84,kde_pilot,1.1054309784337792,1.2340932719002895,-0.12866229346651026,1.0
SIFT,0.05,84,kdtree,1.1933860137356314,1.2340932719002895,-0.040707258164658144,5.0
SIFT,0.05,84,km20,1.1168007217079263,1.2340932719002895,-0.11729255019236318,3.0
SIFT,0.05,84,lsh,1.4338030744912549,1.2340932719002895,0.19970980259096538,20.0
SIFT,0.05,84,minibatch,1.1828619979267168,1.2340932719002895,-0.051231273973572744,4.0
SIFT,0.05,84,minibatch_partial,1.2861800963208307,1.2340932719002895,0.052086824420541245,14.0
SIFT,0.05,84,pca1d,1.2526536154604968,1.2340932719002895,0.018560343560207304,12.0
SIFT,0.05,84,pq,1.3974784787095966,1.2340932719002895,0.16338520680930713,18.0
SIFT,0.05,84,random20,1.114783652874609,1.2340932719002895,-0.1193096190256806,2.0
SIFT,0.05,84,random_proj,1.4172496423469199,1.2340932719002895,0.18315637044663036,19.0
SIFT,0.05,84,sobol,1.295143348976688,1.2340932719002895,0.061050077076398424,15.0
SIFT,0.05,84,sparse_rp,1.2009147957594017,1.2340932719002895,-0.03317847614088776,7.0
SIFT,0.05,84,spectral,1.368308707641773,1.2340932719002895,0.13421543574148354,17.0
SIFT,0.05,84,zorder,1.2446991454899308,1.2340932719002895,0.010605873589641268,11.0
SIFT,0.05,85,birch,1.0964334266484168,1.3200281145869381,-0.22359468793852133,3.0
SIFT,0.05,85,distance_shell,1.2026515971637735,1.3200281145869381,-0.11737651742316468,14.0
SIFT,0.05,85,gmm,1.1509108440207048,1.3200281145869381,-0.16911727056623338,7.0
SIFT,0.05,85,hdbscan,1.125003520417428,1.3200281145869381,-0.19502459416951012,5.0
SIFT,0.05,85,hilbert,1.0551037622753412,1.3200281145869381,-0.26492435231159694,1.0
SIFT,0.05,85,hybrid,1.1747095045363025,1.3200281145869381,-0.14531861005063562,10.0
SIFT,0.05,85,is_p200_clip,2.3879758996528198,1.3200281145869381,1.0679477850658816,24.0
SIFT,0.05,85,is_p200_noclip,1.9438491785701004,1.3200281145869381,0.6238210639831623,23.0
SIFT,0.05,85,is_p50_clip,1.5528450256946889,1.3200281145869381,0.2328169111077507,22.0
SIFT,0.05,85,is_p50_noclip,1.1276491014244348,1.3200281145869381,-0.1923790131625034,6.0
SIFT,0.05,85,kde_pilot,1.2817804209878676,1.3200281145869381,-0.03824769359907054,16.0
SIFT,0.05,85,kdtree,1.1871237960259804,1.3200281145869381,-0.13290431856095775,13.0
SIFT,0.05,85,km20,1.0609356777108945,1.3200281145869381,-0.25909243687604366,2.0
SIFT,0.05,85,lsh,1.3652682216689107,1.3200281145869381,0.04524010708197257,19.0
SIFT,0.05,85,minibatch,1.1183476039140112,1.3200281145869381,-0.20168051067292692,4.0
SIFT,0.05,85,minibatch_partial,1.1554030656366405,1.3200281145869381,-0.16462504895029761,8.0
SIFT,0.05,85,pca1d,1.1709454035087719,1.3200281145869381,-0.14908271107816629,9.0
SIFT,0.05,85,pq,1.4174100992857959,1.3200281145869381,0.09738198469885773,20.0
SIFT,0.05,85,random20,1.3065715501550001,1.3200281145869381,-0.01345656443193799,17.0
SIFT,0.05,85,random_proj,1.529270572820962,1.3200281145869381,0.20924245823402376,21.0
SIFT,0.05,85,sobol,1.3119084395581946,1.3200281145869381,-0.008119675028743556,18.0
SIFT,0.05,85,sparse_rp,1.1764694829597633,1.3200281145869381,-0.14355863162717486,11.0
SIFT,0.05,85,spectral,1.2360676144602576,1.3200281145869381,-0.08396050012668055,15.0
SIFT,0.05,85,zorder,1.1818024781186396,1.3200281145869381,-0.13822563646829855,12.0
SIFT,0.05,86,birch,1.1556217261530237,1.4517722983596306,-0.2961505722066069,6.0
SIFT,0.05,86,distance_shell,1.2325093986629028,1.4517722983596306,-0.21926289969672785,16.0
SIFT,0.05,86,gmm,1.1598522424402549,1.4517722983596306,-0.29192005591937575,7.0
SIFT,0.05,86,hdbscan,1.3383761671268761,1.4517722983596306,-0.1133961312327545,19.0
SIFT,0.05,86,hilbert,1.1925360682537813,1.4517722983596306,-0.2592362301058493,11.0
SIFT,0.05,86,hybrid,1.3894334146536578,1.4517722983596306,-0.06233888370597285,20.0
SIFT,0.05,86,is_p200_clip,1.7902068031272456,1.4517722983596306,0.33843450476761494,22.0
SIFT,0.05,86,is_p200_noclip,1.2776531528782198,1.4517722983596306,-0.17411914548141083,17.0
SIFT,0.05,86,is_p50_clip,2.2876374998426003,1.4517722983596306,0.8358652014829697,23.0
SIFT,0.05,86,is_p50_noclip,2.4741348581629006,1.4517722983596306,1.02236255980327,24.0
SIFT,0.05,86,kde_pilot,1.1380989782869306,1.4517722983596306,-0.3136733200727,4.0
SIFT,0.05,86,kdtree,1.1055601663977663,1.4517722983596306,-0.3462121319618643,1.0
SIFT,0.05,86,km20,1.168363429552984,1.4517722983596306,-0.28340886880664673,8.0
SIFT,0.05,86,lsh,1.1117307809941832,1.4517722983596306,-0.3400415173654474,2.0
SIFT,0.05,86,minibatch,1.1763098801619938,1.4517722983596306,-0.27546241819763684,9.0
SIFT,0.05,86,minibatch_partial,1.2147112355369856,1.4517722983596306,-0.23706106282264505,15.0
SIFT,0.05,86,pca1d,1.1528533726556442,1.4517722983596306,-0.29891892570398637,5.0
SIFT,0.05,86,pq,1.133923172545397,1.4517722983596306,-0.3178491258142335,3.0
SIFT,0.05,86,random20,1.6706100473115586,1.4517722983596306,0.21883774895192798,21.0
SIFT,0.05,86,random_proj,1.1953285829043376,1.4517722983596306,-0.256443715455293,12.0
SIFT,0.05,86,sobol,1.1778609357836385,1.4517722983596306,-0.27391136257599213,10.0
SIFT,0.05,86,sparse_rp,1.2018344616720835,1.4517722983596306,-0.2499378366875471,13.0
SIFT,0.05,86,spectral,1.2816610109711761,1.4517722983596306,-0.1701112873884545,18.0
SIFT,0.05,86,zorder,1.2116849813484585,1.4517722983596306,-0.24008731701117214,14.0
SIFT,0.05,87,birch,1.190514053588897,1.2587864186180748,-0.06827236502917788,8.0
SIFT,0.05,87,distance_shell,1.3107838145611181,1.2587864186180748,0.05199739594304331,17.0
SIFT,0.05,87,gmm,1.2303315667469423,1.2587864186180748,-0.028454851871132503,12.0
SIFT,0.05,87,hdbscan,1.1127933079426655,1.2587864186180748,-0.14599311067540932,1.0
SIFT,0.05,87,hilbert,1.2314771852703814,1.2587864186180748,-0.027309233347693418,13.0
SIFT,0.05,87,hybrid,1.2588291512922347,1.2587864186180748,4.2732674159884354e-05,16.0
SIFT,0.05,87,is_p200_clip,1.211108158056816,1.2587864186180748,-0.0476782605612589,11.0
SIFT,0.05,87,is_p200_noclip,1.3583922419508607,1.2587864186180748,0.09960582333278589,20.0
SIFT,0.05,87,is_p50_clip,1.3571847188666628,1.2587864186180748,0.09839830024858798,19.0
SIFT,0.05,87,is_p50_noclip,1.6922127852924231,1.2587864186180748,0.4334263666743483,23.0
SIFT,0.05,87,kde_pilot,1.2452062908637511,1.2587864186180748,-0.013580127754323712,14.0
SIFT,0.05,87,kdtree,1.2562208103786487,1.2587864186180748,-0.002565608239426087,15.0
SIFT,0.05,87,km20,1.1493695798467871,1.2587864186180748,-0.10941683877128772,5.0
SIFT,0.05,87,lsh,1.3144379448483579,1.2587864186180748,0.05565152623028302,18.0
SIFT,0.05,87,minibatch,1.148024775006247,1.2587864186180748,-0.11076164361182794,4.0
SIFT,0.05,87,minibatch_partial,1.1551468932913287,1.2587864186180748,-0.10363952532674614,6.0
SIFT,0.05,87,pca1d,1.1391019320858018,1.2587864186180748,-0.11968448653227304,3.0
SIFT,0.05,87,pq,2.5145328714756476,1.2587864186180748,1.2557464528575728,24.0
SIFT,0.05,87,random20,1.1855859908337174,1.2587864186180748,-0.07320042778435742,7.0
SIFT,0.05,87,random_proj,1.4136629680836326,1.2587864186180748,0.15487654946555773,21.0
SIFT,0.05,87,sobol,1.5886420684288776,1.2587864186180748,0.32985564981080273,22.0
SIFT,0.05,87,sparse_rp,1.116150114543776,1.2587864186180748,-0.14263630407429884,2.0
SIFT,0.05,87,spectral,1.2085971699096016,1.2587864186180748,-0.05018924870847319,10.0
SIFT,0.05,87,zorder,1.207076101104823,1.2587864186180748,-0.051710317513251836,9.0
SIFT,0.05,88,birch,1.2312322328307297,1.349809746902755,-0.11857751407202533,14.0
SIFT,0.05,88,distance_shell,1.1953819505377723,1.349809746902755,-0.15442779636498272,9.0
SIFT,0.05,88,gmm,1.2110382074649142,1.349809746902755,-0.13877153943784082,12.0
SIFT,0.05,88,hdbscan,1.0830000987687831,1.349809746902755,-0.2668096481339719,2.0
SIFT,0.05,88,hilbert,1.1291265638654466,1.349809746902755,-0.22068318303730838,3.0
SIFT,0.05,88,hybrid,1.186112441497483,1.349809746902755,-0.16369730540527194,8.0
SIFT,0.05,88,is_p200_clip,3.3950713031969513,1.349809746902755,2.0452615562941965,23.0
SIFT,0.05,88,is_p200_noclip,1.7540894375468332,1.349809746902755,0.4042796906440782,19.0
SIFT,0.05,88,is_p50_clip,3.449972115109852,1.349809746902755,2.100162368207097,24.0
SIFT,0.05,88,is_p50_noclip,2.314463932862874,1.349809746902755,0.964654185960119,22.0
SIFT,0.05,88,kde_pilot,1.2064307788268445,1.349809746902755,-0.14337896807591055,11.0
SIFT,0.05,88,kdtree,1.2715018283513402,1.349809746902755,-0.07830791855141483,16.0
SIFT,0.05,88,km20,1.1529830763403162,1.349809746902755,-0.19682667056243885,4.0
SIFT,0.05,88,lsh,1.1798325504338614,1.349809746902755,-0.16997719646889364,6.0
SIFT,0.05,88,minibatch,1.156328158596994,1.349809746902755,-0.193481588305761,5.0
SIFT,0.05,88,minibatch_partial,1.1810168233908518,1.349809746902755,-0.16879292351190323,7.0
SIFT,0.05,88,pca1d,1.270790384979037,1.349809746902755,-0.07901936192371806,15.0
SIFT,0.05,88,pq,1.8618732935261995,1.349809746902755,0.5120635466234444,21.0
SIFT,0.05,88,random20,1.402878485081691,1.349809746902755,0.05306873817893609,17.0
SIFT,0.05,88,random_proj,1.817478655002492,1.349809746902755,0.46766890809973694,20.0
SIFT,0.05,88,sobol,1.494216968162315,1.349809746902755,0.14440722125955996,18.0
SIFT,0.05,88,sparse_rp,1.1955690999527033,1.349809746902755,-0.15424064695005169,10.0
SIFT,0.05,88,spectral,1.214924638731809,1.349809746902755,-0.13488510817094612,13.0
SIFT,0.05,88,zorder,1.0819414937624217,1.349809746902755,-0.26786825314033336,1.0
SIFT,0.05,89,birch,1.1407273179960715,1.2907169950649053,-0.14998967706883382,6.0
SIFT,0.05,89,distance_shell,1.4183932147626137,1.2907169950649053,0.12767621969770837,16.0
SIFT,0.05,89,gmm,1.1509796861642723,1.2907169950649053,-0.13973730890063307,7.0
SIFT,0.05,89,hdbscan,1.2017382097205342,1.2907169950649053,-0.08897878534437109,13.0
SIFT,0.05,89,hilbert,1.1817513591952025,1.2907169950649053,-0.10896563586970287,9.0
SIFT,0.05,89,hybrid,1.1294308696984774,1.2907169950649053,-0.16128612536642795,5.0
SIFT,0.05,89,is_p200_clip,2.89422486982908,1.2907169950649053,1.6035078747641744,23.0
SIFT,0.05,89,is_p200_noclip,2.176196291204093,1.2907169950649053,0.8854792961391875,21.0
SIFT,0.05,89,is_p50_clip,1.701078127590731,1.2907169950649053,0.4103611325258256,18.0
SIFT,0.05,89,is_p50_noclip,1.7554274020797092,1.2907169950649053,0.4647104070148038,20.0
SIFT,0.05,89,kde_pilot,1.1943364476945744,1.2907169950649053,-0.09638054737033097,10.0
SIFT,0.05,89,kdtree,1.099888612145153,1.2907169950649053,-0.19082838291975235,3.0
SIFT,0.05,89,km20,1.1056905481920085,1.2907169950649053,-0.18502644687289682,4.0
SIFT,0.05,89,lsh,1.1968740316525408,1.2907169950649053,-0.09384296341236453,11.0
SIFT,0.05,89,minibatch,1.0789091183443138,1.2907169950649053,-0.21180787672059154,1.0
SIFT,0.05,89,minibatch_partial,1.371568728866809,1.2907169950649053,0.08085173380190369,15.0
SIFT,0.05,89,pca1d,1.0939088622455784,1.2907169950649053,-0.19680813281932696,2.0
SIFT,0.05,89,pq,1.560901761227983,1.2907169950649053,0.2701847661630776,17.0
SIFT,0.05,89,random20,1.1607163478942693,1.2907169950649053,-0.13000064717063609,8.0
SIFT,0.05,89,random_proj,1.7268453072657575,1.2907169950649053,0.43612831220085213,19.0
SIFT,0.05,89,sobol,12.709903141771548,1.2907169950649053,11.419186146706643,24.0
SIFT,0.05,89,sparse_rp,1.2327645089481405,1.2907169950649053,-0.057952486116764845,14.0
SIFT,0.05,89,spectral,2.26512027635209,1.2907169950649053,0.9744032812871848,22.0
SIFT,0.05,89,zorder,1.197561705922513,1.2907169950649053,-0.09315528914239235,12.0
SIFT,0.05,90,birch,1.1792124242387603,1.3776626810056891,-0.19845025676692885,5.0
SIFT,0.05,90,distance_shell,1.7568465526577683,1.3776626810056891,0.37918387165207923,19.0
SIFT,0.05,90,gmm,1.307431101754386,1.3776626810056891,-0.07023157925130308,14.0
SIFT,0.05,90,hdbscan,1.1522825403902526,1.3776626810056891,-0.22538014061543654,3.0
SIFT,0.05,90,hilbert,1.3717363994715819,1.3776626810056891,-0.005926281534107236,16.0
SIFT,0.05,90,hybrid,1.2358715433079979,1.3776626810056891,-0.14179113769769125,9.0
SIFT,0.05,90,is_p200_clip,2.591647633211604,1.3776626810056891,1.213984952205915,21.0
SIFT,0.05,90,is_p200_noclip,2.6080798427419962,1.3776626810056891,1.230417161736307,22.0
SIFT,0.05,90,is_p50_clip,3.0400797963374786,1.3776626810056891,1.6624171153317895,24.0
SIFT,0.05,90,is_p50_noclip,2.696072337566528,1.3776626810056891,1.318409656560839,23.0
SIFT,0.05,90,kde_pilot,1.4952365710448112,1.3776626810056891,0.11757389003912211,17.0
SIFT,0.05,90,kdtree,1.1514157090084454,1.3776626810056891,-0.22624697199724375,2.0
SIFT,0.05,90,km20,1.2399027632132853,1.3776626810056891,-0.13775991779240382,10.0
SIFT,0.05,90,lsh,1.573672475443781,1.3776626810056891,0.19600979443809186,18.0
SIFT,0.05,90,minibatch,1.2152134964490675,1.3776626810056891,-0.1624491845566216,8.0
SIFT,0.05,90,minibatch_partial,1.1313626690562966,1.3776626810056891,-0.24630001194939255,1.0
SIFT,0.05,90,pca1d,1.2090407994524812,1.3776626810056891,-0.1686218815532079,7.0
SIFT,0.05,90,pq,1.2439527015420084,1.3776626810056891,-0.13370997946368068,12.0
SIFT,0.05,90,random20,1.1854734660607051,1.3776626810056891,-0.19218921494498398,6.0
SIFT,0.05,90,random_proj,1.3405803401794931,1.3776626810056891,-0.03708234082619599,15.0
SIFT,0.05,90,sobol,1.8889103915095766,1.3776626810056891,0.5112477105038875,20.0
SIFT,0.05,90,sparse_rp,1.1751998816436229,1.3776626810056891,-0.20246279936206624,4.0
SIFT,0.05,90,spectral,1.2999635937627405,1.3776626810056891,-0.0776990872429486,13.0
SIFT,0.05,90,zorder,1.2437980152827186,1.3776626810056891,-0.1338646657229705,11.0
SIFT,0.05,91,birch,1.1595576319615675,1.3189214919974723,-0.15936386003590486,9.0
SIFT,0.05,91,distance_shell,1.1854463412931153,1.3189214919974723,-0.133475150704357,11.0
SIFT,0.05,91,gmm,1.1282703523434878,1.3189214919974723,-0.1906511396539845,7.0
SIFT,0.05,91,hdbscan,1.2769755257724715,1.3189214919974723,-0.0419459662250008,16.0
SIFT,0.05,91,hilbert,1.0914892682332233,1.3189214919974723,-0.227432223764249,1.0
SIFT,0.05,91,hybrid,1.186998208111484,1.3189214919974723,-0.13192328388598829,12.0
SIFT,0.05,91,is_p200_clip,1.2455071654448635,1.3189214919974723,-0.07341432655260882,14.0
SIFT,0.05,91,is_p200_noclip,2.102249795037347,1.3189214919974723,0.7833283030398748,24.0
SIFT,0.05,91,is_p50_clip,1.4296072503004398,1.3189214919974723,0.11068575830296745,21.0
SIFT,0.05,91,is_p50_noclip,1.290226753345094,1.3189214919974723,-0.02869473865237837,17.0
SIFT,0.05,91,kde_pilot,1.1216702161174612,1.3189214919974723,-0.19725127588001112,6.0
SIFT,0.05,91,kdtree,1.1643831919829915,1.3189214919974723,-0.15453830001448088,10.0
SIFT,0.05,91,km20,1.121476908086684,1.3189214919974723,-0.19744458391078834,5.0
SIFT,0.05,91,lsh,1.3533806637567503,1.3189214919974723,0.03445917175927793,20.0
SIFT,0.05,91,minibatch,1.110409361350111,1.3189214919974723,-0.2085121306473614,4.0
SIFT,0.05,91,minibatch_partial,1.3424728286893655,1.3189214919974723,0.023551336691893132,19.0
SIFT,0.05,91,pca1d,1.2455495102109748,1.3189214919974723,-0.07337198178649751,15.0
SIFT,0.05,91,pq,1.50387994460491,1.3189214919974723,0.1849584526074377,23.0
SIFT,0.05,91,random20,1.2364059307196607,1.3189214919974723,-0.08251556127781168,13.0
SIFT,0.05,91,random_proj,1.3284517509377167,1.3189214919974723,0.009530258940244396,18.0
SIFT,0.05,91,sobol,1.4768961808190517,1.3189214919974723,0.1579746888215794,22.0
SIFT,0.05,91,sparse_rp,1.1011735954420936,1.3189214919974723,-0.21774789655537874,2.0
SIFT,0.05,91,spectral,1.1087956049753986,1.3189214919974723,-0.2101258870220737,3.0
SIFT,0.05,91,zorder,1.1438296692297032,1.3189214919974723,-0.17509182276776913,8.0
SIFT,0.05,92,birch,1.3986362422069551,1.2783008184053075,0.12033542380164763,17.0
SIFT,0.05,92,distance_shell,1.3136474716266768,1.2783008184053075,0.03534665322136932,15.0
SIFT,0.05,92,gmm,1.0907103945111225,1.2783008184053075,-0.187590423894185,2.0
SIFT,0.05,92,hdbscan,1.1191692814042173,1.2783008184053075,-0.15913153700109017,5.0
SIFT,0.05,92,hilbert,1.1407729845095944,1.2783008184053075,-0.1375278338957131,7.0
SIFT,0.05,92,hybrid,1.1820908673779862,1.2783008184053075,-0.09620995102732133,8.0
SIFT,0.05,92,is_p200_clip,1.7715955245074848,1.2783008184053075,0.4932947061021773,23.0
SIFT,0.05,92,is_p200_noclip,1.7364880435576808,1.2783008184053075,0.4581872251523733,22.0
SIFT,0.05,92,is_p50_clip,1.7042750131411135,1.2783008184053075,0.425974194735806,21.0
SIFT,0.05,92,is_p50_noclip,1.5290081528074975,1.2783008184053075,0.25070733440218995,20.0
SIFT,0.05,92,kde_pilot,1.1104637918720066,1.2783008184053075,-0.1678370265333009,4.0
SIFT,0.05,92,kdtree,1.240487187427593,1.2783008184053075,-0.03781363097771462,11.0
SIFT,0.05,92,km20,1.0613316512665445,1.2783008184053075,-0.21696916713876302,1.0
SIFT,0.05,92,lsh,1.256538649516635,1.2783008184053075,-0.02176216888867244,13.0
SIFT,0.05,92,minibatch,1.244386804730925,1.2783008184053075,-0.033914013674382515,12.0
SIFT,0.05,92,minibatch_partial,1.456085685878109,1.2783008184053075,0.17778486747280153,18.0
SIFT,0.05,92,pca1d,1.1037115953410594,1.2783008184053075,-0.17458922306424807,3.0
SIFT,0.05,92,pq,1.379259169551209,1.2783008184053075,0.10095835114590157,16.0
SIFT,0.05,92,random20,1.2719017648625766,1.2783008184053075,-0.006399053542730959,14.0
SIFT,0.05,92,random_proj,1.779468175111805,1.2783008184053075,0.5011673567064976,24.0
SIFT,0.05,92,sobol,1.4908771201060926,1.2783008184053075,0.21257630170078512,19.0
SIFT,0.05,92,sparse_rp,1.1225850317032713,1.2783008184053075,-0.15571578670203623,6.0
SIFT,0.05,92,spectral,1.202885282990238,1.2783008184053075,-0.07541553541506962,10.0
SIFT,0.05,92,zorder,1.1886462296833258,1.2783008184053075,-0.08965458872198173,9.0
SIFT,0.05,93,birch,1.1436402275636968,1.3504336469964695,-0.20679341943277274,4.0
SIFT,0.05,93,distance_shell,1.4193932964054916,1.3504336469964695,0.0689596494090221,18.0
SIFT,0.05,93,gmm,1.1774826283215807,1.3504336469964695,-0.17295101867488882,8.0
SIFT,0.05,93,hdbscan,1.3617638640434702,1.3504336469964695,0.011330217047000657,17.0
SIFT,0.05,93,hilbert,1.3553377538642546,1.3504336469964695,0.004904106867785085,16.0
SIFT,0.05,93,hybrid,1.1370309255952171,1.3504336469964695,-0.21340272140125238,3.0
SIFT,0.05,93,is_p200_clip,1.8514662465339038,1.3504336469964695,0.5010325995374343,22.0
SIFT,0.05,93,is_p200_noclip,1.5266174396545598,1.3504336469964695,0.17618379265809025,19.0
SIFT,0.05,93,is_p50_clip,3.345841194495641,1.3504336469964695,1.9954075474991715,24.0
SIFT,0.05,93,is_p50_noclip,2.2201757263994084,1.3504336469964695,0.8697420794029389,23.0
SIFT,0.05,93,kde_pilot,1.2979622881398512,1.3504336469964695,-0.052471358856618355,14.0
SIFT,0.05,93,kdtree,1.3226004320639035,1.3504336469964695,-0.027833214932565964,15.0
SIFT,0.05,93,km20,1.2236619266383049,1.3504336469964695,-0.12677172035816464,10.0
SIFT,0.05,93,lsh,1.1330786347437163,1.3504336469964695,-0.21735501225275322,1.0
SIFT,0.05,93,minibatch,1.2487170752520103,1.3504336469964695,-0.10171657174445925,11.0
SIFT,0.05,93,minibatch_partial,1.1697667173787623,1.3504336469964695,-0.18066692961770725,5.0
SIFT,0.05,93,pca1d,1.2623864767009036,1.3504336469964695,-0.08804717029556586,12.0
SIFT,0.05,93,pq,1.8003008907693037,1.3504336469964695,0.44986724377283416,21.0
SIFT,0.05,93,random20,1.5401937506367473,1.3504336469964695,0.18976010364027784,20.0
SIFT,0.05,93,random_proj,1.1944477183321938,1.3504336469964695,-0.15598592866427574,9.0
SIFT,0.05,93,sobol,1.265168960874059,1.3504336469964695,-0.08526468612241045,13.0
SIFT,0.05,93,sparse_rp,1.1704580196937449,1.3504336469964695,-0.17997562730272465,6.0
SIFT,0.05,93,spectral,1.170808739965241,1.3504336469964695,-0.17962490703122858,7.0
SIFT,0.05,93,zorder,1.1343765897410185,1.3504336469964695,-0.216057057255451,2.0
SIFT,0.05,94,birch,1.357943832982352,1.4156906328726504,-0.057746799890298295,17.0
SIFT,0.05,94,distance_shell,1.893948986619441,1.4156906328726504,0.4782583537467906,21.0
SIFT,0.05,94,gmm,1.395415789473684,1.4156906328726504,-0.020274843398966347,18.0
SIFT,0.05,94,hdbscan,1.2044730088712474,1.4156906328726504,-0.21121762400140298,7.0
SIFT,0.05,94,hilbert,1.1384468165258972,1.4156906328726504,-0.2772438163467532,2.0
SIFT,0.05,94,hybrid,1.157487742322543,1.4156906328726504,-0.2582028905501075,5.0
SIFT,0.05,94,is_p200_clip,1.9355424431103336,1.4156906328726504,0.5198518102376832,22.0
SIFT,0.05,94,is_p200_noclip,1.631839967481311,1.4156906328726504,0.2161493346086607,20.0
SIFT,0.05,94,is_p50_clip,2.8317454745233555,1.4156906328726504,1.416054841650705,24.0
SIFT,0.05,94,is_p50_noclip,1.9874403260752491,1.4156906328726504,0.5717496932025987,23.0
SIFT,0.05,94,kde_pilot,1.2520108214323877,1.4156906328726504,-0.16367981144026267,11.0
SIFT,0.05,94,kdtree,1.136734218756031,1.4156906328726504,-0.2789564141166194,1.0
SIFT,0.05,94,km20,1.4136973033848892,1.4156906328726504,-0.0019933294877612084,19.0
SIFT,0.05,94,lsh,1.2972634162991317,1.4156906328726504,-0.11842721657351873,14.0
SIFT,0.05,94,minibatch,1.33707434022048,1.4156906328726504,-0.0786162926521703,16.0
SIFT,0.05,94,minibatch_partial,1.1569107507470335,1.4156906328726504,-0.25877988212561687,4.0
SIFT,0.05,94,pca1d,1.273920332060062,1.4156906328726504,-0.14177030081258835,13.0
SIFT,0.05,94,pq,1.3264118696599128,1.4156906328726504,-0.08927876321273764,15.0
SIFT,0.05,94,random20,1.1580914658119141,1.4156906328726504,-0.25759916706073627,6.0
