table,dataset,mode,base_method,paradigm,selectivity,seed,query_id,D1_target,D2_target,true_card,est,q_error,sample_size_used,total_sample_size
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,516560,350.1656799316406,3.073276996612549,7958,4136.354166666666,1.9239164924828127,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,137642,339.3409729003906,2.7730391025543213,8105,4130.0805152979065,1.9624314756041454,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,37803,351.4440002441406,2.835411787033081,7912,6234.937190646868,1.2689783005142252,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,254800,340.35260009765625,2.7787673473358154,8086,4215.29347826087,1.9182531516965913,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,605930,357.8030090332031,2.638248920440674,8107,12623.926262143656,1.5571637180391829,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,209329,371.36248779296875,2.5807759761810303,8090,10552.1890221487,1.3043496937143015,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,766585,358.3327941894531,2.9337518215179443,8067,4166.753155680224,1.9360398129183294,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,488782,433.1639404296875,3.0121567249298096,8215,6295.886904761905,1.3048201348385993,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,374559,353.9023742675781,2.954691171646118,8155,6319.020750988142,1.2905480645438228,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,111780,363.0238037109375,3.104321241378784,7850,12463.73252994992,1.587736628019098,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,178188,377.47821044921875,2.789363145828247,7954,8396.712833099578,1.0556591442166934,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,539857,362.4388122558594,2.654690980911255,8214,6271.609831029185,1.309711576661022,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,781264,361.4816589355469,2.5626325607299805,7852,10369.285847987918,1.320591677023423,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,771184,351.8717041015625,2.5855629444122314,7897,6244.346714456391,1.26466392100194,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,140785,359.9602966308594,2.6899919509887695,7866,6278.934677419355,1.2527602856401956,384,384
