dataset,sf,method,selectivity,median_qe,mean_qe,n_valid,paired_pct_vs_bern,ci_lo,ci_hi,ci_excludes_0,cohens_d
DEEP,1,importance_sampling,0.1,1.7481526105907599,1.9003424676066794,100,66.52296930722973,57.39355925533725,76.72678582024044,True,1.3609689838269938
DEEP,1,importance_sampling,0.3,1.1671011301871796,1.1809860705986288,100,10.5022662875045,9.298283862570495,11.903584916235213,True,1.5989423171836215
DEEP,1,importance_sampling,0.5,1.0941002074233501,1.1020184111705107,100,5.390671231908768,4.669557839154417,6.228710948844367,True,1.3867514805137975
DEEP,1,kmeans_pp,0.01,1.509533425503095,1.5804281938770248,100,0.3873344608924812,-4.6968621831068615,5.727053133146417,False,0.014028926125551773
DEEP,1,kmeans_pp,0.05,1.1831558789904244,1.1823129203394263,100,-2.204756182606223,-3.835128724357325,-0.6635959443663463,True,-0.2693185404780447
DEEP,1,kmeans_pp,0.1,1.11201625388391,1.1208111861394379,100,-1.5981221280502524,-2.724039223555325,-0.45465198498606474,True,-0.26850313425137123
DEEP,1,kmeans_pp,0.3,1.0552822631159677,1.055858544894487,100,-1.1780786351290649,-1.7690326014814637,-0.5839130453743128,True,-0.3863205753502774
DEEP,1,kmeans_pp,0.5,1.0355973118468818,1.0365628238807267,100,-0.8612265174203632,-1.2668782786911659,-0.4799540822454303,True,-0.4107278678843572
DEEP,1,gmm,0.01,1.5930630707574678,1.657121114031529,100,4.88370626898945,-1.0437881297954137,10.680132619697297,False,0.17102442862017628
DEEP,1,gmm,0.05,1.18279121448789,1.2071548787883686,100,-0.09094856880451772,-2.3139244778362844,1.863174148677023,False,-0.008353484318617835
DEEP,1,gmm,0.1,1.1247662942658634,1.1309744218124722,100,-0.6594937586813387,-2.05153232720507,0.7175361138843409,False,-0.09078144644009048
DEEP,1,gmm,0.3,1.0633869845656672,1.06501735846525,100,-0.32583515944835184,-0.929042966243919,0.2924608311318605,False,-0.10270650858922496
DEEP,1,gmm,0.5,1.0431201066500861,1.0436772932322587,100,-0.17925631607223416,-0.6646429614686866,0.2849821574918101,False,-0.07492154561725518
DEEP,10,gmm,0.01,1.5529400801528155,1.661369702646944,100,1.543185997851202,-4.68339381037597,8.131332736819976,False,0.049285540986057225
DEEP,10,gmm,0.05,1.1713383116376486,1.183805984439797,100,-2.3263318804414386,-4.005712258978911,-0.5346158085021575,True,-0.25331177775823505
DEEP,10,gmm,0.1,1.1126549186273889,1.1179879149804763,100,-2.624734521274878,-3.9816819319772785,-1.3750537944609658,True,-0.40330174812787845
DEEP,10,gmm,0.3,1.0572941479636029,1.0582255151907072,100,-1.8450813968516382,-2.58272993906606,-1.2117209347389168,True,-0.5639724779358505
DEEP,10,gmm,0.5,1.0403452177661885,1.0407821892478826,100,-0.6192332074498131,-1.0022125407013482,-0.21478939278428907,True,-0.31005128530107007
DEEP,10,lsh,0.01,1.6727152240719418,1.8527925090678286,100,14.29493517093714,5.693897149893355,22.921668807426144,True,0.33907054232756156
DEEP,10,lsh,0.05,1.21352991448199,1.2277935898010741,100,1.3683062510200177,-0.684922660616197,3.3769073061081962,False,0.13247016437776976
DEEP,10,lsh,0.1,1.1528144624411545,1.1543358872918403,100,0.5563105598555265,-1.0154640854934087,2.033635085962324,False,0.07626109010928955
DEEP,10,lsh,0.3,1.0710010695775436,1.072702207191392,100,-0.5038997392245027,-1.2543274313449544,0.16261005461517244,False,-0.14179738090182503
DEEP,10,lsh,0.5,1.0448416544088712,1.0465676224022609,100,-0.06252485150275425,-0.5315391564065279,0.4309610834015392,False,-0.02548624491831232
DEEP,10,random_proj,0.01,1.8032683395637044,2.0360914061424307,100,24.453594741521567,12.771038179383163,36.91791852720486,True,0.393198371472261
DEEP,10,random_proj,0.05,1.2636695819095634,1.3239810373304297,100,9.199676296908102,5.012910310029402,15.064409720170373,True,0.3522712903897074
DEEP,10,random_proj,0.1,1.165912488440936,1.1807245867077325,100,2.859568864710827,1.2731447153486617,4.474278801028155,True,0.33846212096496053
DEEP,10,random_proj,0.3,1.0719606976084375,1.075773356427276,100,-0.22736096800998343,-0.9186147684082374,0.47800398868666566,False,-0.06603706818069861
DEEP,10,random_proj,0.5,1.0487853211435614,1.0492623108286097,100,0.1921971954788107,-0.2402029766101506,0.6313518467194702,False,0.0858729443393131
DEEP,10,birch,0.01,1.5713020125268007,1.7375746474813203,100,6.156326577700847,-1.8520047630485015,14.683440153403978,False,0.15640403457944752
DEEP,10,birch,0.05,1.1898592480804555,1.2041835820601878,100,-0.5179692876702534,-2.6069229948892496,1.4577026860557,False,-0.04890521108380444
DEEP,10,birch,0.1,1.133711403640428,1.13673510074454,100,-1.030653998419534,-2.2867754335682164,0.15781103257823872,False,-0.1662828758419247
DEEP,10,birch,0.3,1.0654924925096725,1.063946603274876,100,-1.316071122035677,-2.0474501448156417,-0.6469038528552512,True,-0.3839440701521066
DEEP,10,birch,0.5,1.0384886199944612,1.0406827443333952,100,-0.6236996224891207,-1.0512841071817458,-0.17344594772106844,True,-0.2691106471182418
DEEP,10,kmeans_pp,0.01,1.5019904403812085,1.6206342510767502,100,-0.5111654165982737,-6.845138945797195,5.603114223092542,False,-0.016227210760262914
DEEP,10,kmeans_pp,0.05,1.1563001276534952,1.176482723795162,100,-2.838453589006539,-4.6098621528873185,-0.940687413059597,True,-0.30216526594248283
DEEP,10,kmeans_pp,0.1,1.111534010575495,1.118192408174686,100,-2.5805331448969593,-4.012075838137966,-1.1136452905741254,True,-0.36546460832537764
DEEP,10,kmeans_pp,0.3,1.0554393606779828,1.0551789834999306,100,-2.134235410573739,-2.766114989756464,-1.5364327422738613,True,-0.708245169129604
DEEP,10,kmeans_pp,0.5,1.0357935899920503,1.037160810792718,100,-0.9628092133472401,-1.359082017741541,-0.5726282135124859,True,-0.4658709470738491
DEEP,10,hdbscan,0.01,1.5308408667866242,1.5774820835903347,100,-3.6075745695103603,-8.505469547973123,1.42983420946126,False,-0.1452126329517496
DEEP,10,hdbscan,0.05,1.1688275406621018,1.188239336181086,100,-1.862411141997973,-3.908365662479826,0.11928368248277714,False,-0.18107151297294094
DEEP,10,hdbscan,0.1,1.114097733680783,1.1195269542949386,100,-2.508924079170069,-3.6705942968802368,-1.3236928997072608,True,-0.4217612993839699
DEEP,10,hdbscan,0.3,1.0552785433076672,1.0580140795373574,100,-1.871139833819062,-2.5341859069585926,-1.1770022599881758,True,-0.5823414880992431
DEEP,10,hdbscan,0.5,1.0346451748927872,1.0353409014364612,100,-1.138566911643605,-1.5162916748077186,-0.7350474260115103,True,-0.5828039411052736
DEEP,10,pca_kmeans,0.01,1.5307860716824893,1.644278529252733,100,1.6225545879395467,-4.696779107167205,8.267396547743434,False,0.04854725477221726
