dataset,mode,selectivity,seed,query_id,true_card,est,q_error,sample_size_used_t1,sample_size_used_t2,table,D1_target,D2_target
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,304120,8182,8160.566706021251,1.0026264467592594,385,385,partsupp_deep_wiki_1,1.1213290691375732,2.57894229888916
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,73745,7818,5138.134592680047,1.5215638786764707,385,385,partsupp_deep_wiki_1,1.1344190835952759,2.5097620487213135
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,516733,7727,5181.312194299207,1.4913210611979169,385,385,partsupp_deep_wiki_1,1.261063575744629,2.8653626441955566
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,181346,8049,7388.767077078765,1.0893563047845143,385,385,partsupp_deep_wiki_1,1.2947359085083008,3.1206812858581543
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,620747,7982,6411.873840445269,1.2448778935185185,385,385,partsupp_deep_wiki_1,1.220629096031189,2.927414894104004
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,738510,8018,7302.411873840445,1.097993394308943,385,385,partsupp_deep_wiki_1,1.1800967454910278,2.402500629425049
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,111011,7823,6730.308652386574,1.1623538241780274,385,385,partsupp_deep_wiki_1,1.2686152458190918,2.744110584259033
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,426052,7954,9714.960364311013,1.2213930556086263,385,385,partsupp_deep_wiki_1,1.3522268533706665,2.700775384902954
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,724169,8115,7599.25788497217,1.0678674316406251,385,385,partsupp_deep_wiki_1,1.1838191747665405,2.68540358543396
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,588630,7848,8500.590318772138,1.0831537103430349,385,385,partsupp_deep_wiki_1,1.2406305074691772,2.7094972133636475
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,790256,7939,6525.215044695565,1.2166648831679072,385,385,partsupp_deep_wiki_1,1.2671555280685425,2.567054033279419
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,201003,8078,9747.343565525383,1.2066530781784333,385,385,partsupp_deep_wiki_1,1.251275897026062,2.689554452896118
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,6443,8245,11452.801505225341,1.3890602189478887,383,383,partsupp_deep_wiki_1,1.1582727432250977,2.4705615043640137
