dataset,mode,selectivity,seed,query_id,true_card,est,q_error,sample_size_used_t1,sample_size_used_t2,table,D1_target,D2_target
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,296404,7951,7658.627087198515,1.0381756298449614,385,385,partsupp_deep_sift_1,1.184220790863037,489.5136413574219
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,703153,8075,5478.158205430932,1.4740355603448279,385,385,partsupp_deep_sift_1,1.2850453853607178,464.6705017089844
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,438962,8238,6692.528250969809,1.2309249495967742,385,385,partsupp_deep_sift_1,1.1364035606384277,548.7824096679688
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,33248,8068,7599.25788497217,1.0616826171875,385,385,partsupp_deep_sift_1,1.0633318424224854,471.7963562011719
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,779894,8270,8014.842300556586,1.031835648148148,385,385,partsupp_deep_sift_1,1.1635044813156128,520.0441284179688
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,304120,8133,8840.613931523023,1.0870052786822848,385,385,partsupp_deep_sift_1,1.1213290691375732,483.2489929199219
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,73745,8128,5872.153820205769,1.384159926470588,385,385,partsupp_deep_sift_1,1.1344190835952759,475.82330322265625
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,516733,7913,6476.64024287401,1.2217754427083332,385,385,partsupp_deep_sift_1,1.261063575744629,518.1920776367188
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,181346,8093,5791.195817169843,1.3974661288443615,385,385,partsupp_deep_sift_1,1.2947359085083008,515.7211303710938
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,620747,7924,8160.566706021251,1.0298544555806728,385,385,partsupp_deep_sift_1,1.220629096031189,490.85638427734375
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,738510,7895,6589.981447124304,1.1980306869369368,385,385,partsupp_deep_sift_1,1.1800967454910278,484.3815612792969
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,111011,7787,5947.714623039298,1.3092423718239565,385,385,partsupp_deep_sift_1,1.2686152458190918,619.6851196289062
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,426052,8157,10794.400404790014,1.3233297051354682,385,385,partsupp_deep_sift_1,1.3522268533706665,496.3959045410156
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,724169,7809,8311.688311688311,1.0643729429745563,385,385,partsupp_deep_sift_1,1.1838191747665405,483.02764892578125
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,588630,7934,6233.766233766234,1.2727458333333332,385,385,partsupp_deep_sift_1,1.2406305074691772,489.6611022949219
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,790256,7902,8840.613931523023,1.118781818719694,385,385,partsupp_deep_sift_1,1.2671555280685425,491.0397033691406
