dataset,mode,selectivity,seed,query_id,true_card,est,q_error,sample_size_used_t1,sample_size_used_t2,table,D1_target,D2_target
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,5886013,80901,77935.57092258392,1.0380497511253461,385,385,partsupp_deep_sift_10,1.243363618850708,532.3810424804688
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,2636413,77978,80742.1150278293,1.0354473701278477,385,385,partsupp_deep_sift_10,1.0980408191680908,541.2767333984375
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,6936640,82318,77449.82290436835,1.0628558841463416,385,385,partsupp_deep_sift_10,1.329702615737915,472.79803466796875
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,5469472,77702,59908.92224658458,1.297002134009009,385,385,partsupp_deep_sift_10,1.141785740852356,487.6527404785156
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,4444886,80178,101467.36380502615,1.2655262516528991,385,385,partsupp_deep_sift_10,1.1260658502578735,478.550537109375
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,6631898,83542,111614.10018552875,1.336023798634564,385,385,partsupp_deep_sift_10,1.2197622060775757,434.9550476074219
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,7640583,79974,77449.82290436835,1.0325911280487805,385,385,partsupp_deep_sift_10,1.2964671850204468,513.2020874023438
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,7822107,80684,65252.150446955646,1.2364956472291149,385,385,partsupp_deep_sift_10,1.2597941160202026,474.6644287109375
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,6733700,81716,100495.86776859504,1.2298187352366126,385,385,partsupp_deep_sift_10,1.1525179147720337,595.0745239257812
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,839131,79645,75776.69084162591,1.0510488003027065,385,385,partsupp_deep_sift_10,1.1870739459991455,454.89306640625
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,6952719,78947,60232.75425872829,1.3106988211245518,385,385,partsupp_deep_sift_10,1.2008575201034546,458.9126281738281
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,3862714,79134,83548.65913307472,1.0557871348987125,385,385,partsupp_deep_sift_10,1.1932599544525146,582.0686645507812
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,695062,81532,81173.89104402091,1.0044116273271277,385,385,partsupp_deep_sift_10,1.1563990116119385,546.825927734375
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,6815544,78310,81605.66706021251,1.0420848813716321,385,385,partsupp_deep_sift_10,1.2705234289169312,542.8360595703125
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,6963267,78860,71782.7626918536,1.0985924342105264,385,385,partsupp_deep_sift_10,1.2207585573196411,487.38897705078125
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,3402371,78971,71782.7626918536,1.1001387664473685,385,385,partsupp_deep_sift_10,1.2719320058822632,482.260009765625
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,6909999,79060,87866.41929499073,1.1113890626738012,385,385,partsupp_deep_sift_10,1.2934293746948242,556.494140625
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,6366790,82611,111398.21217743296,1.3484670585930802,385,385,partsupp_deep_sift_10,1.275483250617981,505.9660949707031
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,481095,79159,55699.10608871648,1.421189774103682,385,385,partsupp_deep_sift_10,1.2758615016937256,509.6593933105469
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,3528014,77806,109239.33209647494,1.4039962483160031,385,385,partsupp_deep_sift_10,1.192535400390625,492.5322265625
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,5369867,77241,69893.74262101536,1.1051203885135132,385,385,partsupp_deep_sift_10,1.248127818107605,488.4177551269531
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,7520880,80807,60340.69826277618,1.339179066972272,385,385,partsupp_deep_sift_10,1.2978402376174927,550.653076171875
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,6025740,80332,99794.23174228368,1.2422724660444615,385,385,partsupp_deep_sift_10,1.1894699335098267,454.29901123046875
