dataset,mode,selectivity,seed,query_id,D_target,true_card,est,q_error
DEEP,bernoulli,0.01,0.3,29,0.9124690890312195,799777,1038961.038961039,1.2990634126275686
DEEP,bernoulli,0.01,0.3,30,0.8650586605072021,800817,1038961.038961039,1.2973763531006948
DEEP,bernoulli,0.01,0.3,31,0.8256444931030273,817918,1246753.2467532468,1.5243010262070853
DEEP,bernoulli,0.01,0.3,32,1.0781729221343994,784992,1870129.8701298703,2.3823553235317942
DEEP,bernoulli,0.01,0.3,33,1.1253472566604614,776306,415584.4155844156,1.8679863124999998
DEEP,bernoulli,0.01,0.3,34,1.1668264865875244,798969,1038961.038961039,1.3003771597659473
DEEP,bernoulli,0.01,0.3,35,0.983702540397644,820308,415584.4155844156,1.9738661249999998
DEEP,bernoulli,0.01,0.3,36,1.1701616048812866,805182,207792.2077922078,3.8749383749999997
DEEP,bernoulli,0.01,0.3,37,0.9757549166679382,797947,1246753.2467532468,1.5624511988305574
DEEP,bernoulli,0.01,0.3,38,0.9957288503646851,800127,1454545.4545454546,1.8178932276319317
DEEP,bernoulli,0.01,0.3,39,0.7510308623313904,781849,1038961.038961039,1.3288512730220785
DEEP,bernoulli,0.01,0.3,40,0.9117763042449951,798878,1454545.4545454546,1.8207353995797289
DEEP,bernoulli,0.01,0.3,41,1.0346859693527222,792016,415584.4155844156,1.9057884999999999
DEEP,bernoulli,0.01,0.3,42,0.9742307662963867,838557,207792.2077922078,4.0355555625
DEEP,bernoulli,0.01,0.3,43,0.9735805988311768,791742,831168.8311688312,1.0497975744230206
DEEP,bernoulli,0.01,0.3,44,1.0766973495483398,820190,1662337.6623376624,2.0267714338600356
DEEP,bernoulli,0.01,0.3,45,1.0707948207855225,788180,207792.2077922078,3.7931162499999997
DEEP,bernoulli,0.01,0.3,46,0.8406428694725037,778708,415584.4155844156,1.873766125
DEEP,bernoulli,0.01,0.3,47,0.8558659553527832,807606,415584.4155844156,1.9433019374999998
DEEP,bernoulli,0.01,0.3,48,1.0778748989105225,793029,623376.6233766234,1.2721506875
