cell,dataset,sf,dim,type_label,single_multi,mode,method,sample_selection_method_raw,paradigm,K,alpha,sel,ensemble_strategy,n_queries,trials,qe_trim,qe_mean,qe_median,final_size,size_median,size_min,size_max,trial_qe_list,trial_size_list,eta_final,content_hash,stage_source,file_path
A1-DEEP,DEEP,100,96,Type 3,single,CaseB,hilbert_real,hilbert_real,P2,30.0,,0.01,simple_average,1000,10,1.4415523793405787,1.442011517280253,1.4392709301154492,364.1,354.5,305.0,447.0,"[1.4450585044043218, 1.4516652280548363, 1.4037646698956756, 1.4839314681822255, 1.4681385150264468, 1.4334833558265765, 1.428142246396678, 1.455313801392129, 1.4300617002621956, 1.4205556833614452]","[356, 353, 402, 307, 305, 309, 430, 331, 447, 401]",0.08179069375972306,a849c6ab6ebd0551f2926436917512ad,REPORT_v11,experiments/results/raw/Type3_large_single_sf100/DEEP_A1/A1-DEEP_K_granularity/_run_5_12_paper_exact_base/K=30/A1-DEEP_CaseB_hilbert_real.json
A1-DEEP,DEEP,100,96,Type 3,single,CaseB,hyperloglog,hyperloglog,P9,30.0,,0.01,simple_average,1000,10,1.4445482601658661,1.4434899577432865,1.4448938146556842,393.2,376.5,328.0,541.0,"[1.4243673977082163, 1.4400618101863383, 1.4611985612366953, 1.4776460568647571, 1.4611538009862115, 1.4359210107232074, 1.4497258191250302, 1.4063116244964735, 1.3994730137851095, 1.4790404823208254]","[397, 367, 341, 328, 386, 442, 355, 410, 541, 365]",0.08179069375972306,a5016e690923e0b1ffaaa138a590443b,REPORT_v11,experiments/results/raw/Type3_large_single_sf100/DEEP_A1/A1-DEEP_K_granularity/_run_5_12_paper_exact_base/K=30/A1-DEEP_CaseB_hyperloglog.json
A1-DEEP,DEEP,100,96,Type 3,single,CaseB,sparse_rp,sparse_rp,P4,30.0,,0.01,simple_average,1000,10,1.4719653519854954,1.4708035995488735,1.4709760995530399,437.3,362.5,323.0,692.0,"[1.4574456558904565, 1.4845065432156235, 1.528374255406148, 1.4308678566481292, 1.4039389241986278, 1.5185333735372233, 1.5174935210864666, 1.4391651374044465, 1.5216334465478327, 1.4060772815537834]","[332, 359, 323, 476, 583, 366, 342, 564, 336, 692]",0.08179069375972306,df57c951273c56f64fd0c479a0edece1,REPORT_v11,experiments/results/raw/Type3_large_single_sf100/DEEP_A1/A1-DEEP_K_granularity/_run_5_12_paper_exact_base/K=30/A1-DEEP_CaseB_sparse_rp.json
A1-DEEP,DEEP,100,96,Type 3,single,B1,_baseline_b1,_baseline_b1,Pother,,,0.1,,1000,10,1.1800511414072425,1.1798376794880159,1.1792009669879688,205.5,204.0,190.0,224.0,"[1.184708292757633, 1.1786073626032367, 1.1764395072702543, 1.1717548571704466, 1.1862128064517707, 1.178301751029644, 1.1823110708307194, 1.179037655607749, 1.1793642783681886, 1.1816392127905162]","[190, 197, 217, 221, 224, 201, 204, 192, 205, 204]",0.08179069375972306,c56f0befeb8237ea668a7e54eb21d171,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-DEEP_sel0.10/A1-DEEP_B1.json
A1-DEEP,DEEP,100,96,Type 3,single,CaseB,chao_weighted,chao_weighted,P3,,,0.1,simple_average,1000,10,1.1196516076876768,1.1196830194424943,1.1195914528918012,169.0,167.0,152.0,190.0,"[1.119398655712625, 1.1197842500709776, 1.1184667979999545, 1.1170559773793867, 1.117955375567904, 1.1220327343516094, 1.1225613555441434, 1.1208001087686026, 1.1205464404680452, 1.1182284985616957]","[162, 165, 185, 163, 171, 190, 168, 167, 152, 167]",0.08179069375972306,4beba4426c9471d453c4cec5908faaa1,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-DEEP_sel0.10/A1-DEEP_CaseB_chao_weighted.json
A1-DEEP,DEEP,100,96,Type 3,single,CaseB,cum_sqrtf,cum_sqrtf,P5,,,0.1,simple_average,1000,10,1.112475871972029,1.112178134308078,1.1126508856106154,175.3,172.0,151.0,201.0,"[1.1131060064686902, 1.1145721229092, 1.1078404317190798, 1.1113800697069283, 1.1039793836763656, 1.1126156721044418, 1.11499090164666, 1.1126789745660695, 1.1179949836281853, 1.1126227966551614]","[169, 175, 201, 166, 192, 178, 168, 165, 151, 188]",0.08179069375972306,342c81186079e73cd0714ec1cba54d0e,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-DEEP_sel0.10/A1-DEEP_CaseB_cum_sqrtf.json
A1-DEEP,DEEP,100,96,Type 3,single,CaseB,faiss_ivf,faiss_ivf,P2,,,0.1,simple_average,1000,10,1.1320727218703595,1.1319187717489967,1.131905342520108,187.7,184.0,168.0,222.0,"[1.1308972298860365, 1.1377005198949415, 1.1259754620875064, 1.1249054226321513, 1.1329134551541793, 1.1376442900690102, 1.13057022925957, 1.133107280909123, 1.1346059400949133, 1.1308678875025364]","[180, 182, 208, 222, 193, 168, 175, 186, 170, 193]",0.08179069375972306,b12eef6acacb3bedc10c3de1d02c58fb,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-DEEP_sel0.10/A1-DEEP_CaseB_faiss_ivf.json
A1-DEEP,DEEP,100,96,Type 3,single,CaseB,gmm,gmm,P1,,,0.1,simple_average,1000,10,1.1412406086589424,1.1409718999627354,1.141299953892556,190.9,190.0,160.0,215.0,"[1.1328956211969, 1.1430817498476884, 1.1427928868128314, 1.1383523485917149, 1.144694780207425, 1.1423190678687014, 1.1468985091589148, 1.1402808399164104, 1.1387904100437158, 1.139612785983052]","[213, 189, 178, 215, 180, 207, 166, 160, 191, 210]",0.08179069375972306,0d73835719663a7e521c17b40cc704ce,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-DEEP_sel0.10/A1-DEEP_CaseB_gmm.json
A1-DEEP,DEEP,100,96,Type 3,single,CaseB,hilbert_real,hilbert_real,P2,,,0.1,simple_average,1000,10,1.1102650270891812,1.1105622451994137,1.1097638855307403,160.3,161.5,136.0,185.0,"[1.1067065987763935, 1.1128966322815337, 1.1089068007357719, 1.1090245130774212, 1.1127256290617904, 1.1105032579840595, 1.116795636504293, 1.1087076467949624, 1.1084148422119187, 1.1109408945659915]","[166, 160, 185, 153, 138, 157, 163, 171, 136, 174]",0.08179069375972306,3824315939573f685a624d02a0e675e0,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-DEEP_sel0.10/A1-DEEP_CaseB_hilbert_real.json
A1-DEEP,DEEP,100,96,Type 3,single,CaseB,hyperloglog,hyperloglog,P9,,,0.1,simple_average,1000,10,1.1203393446930563,1.1203940320642576,1.1198479752686277,171.3,170.5,157.0,187.0,"[1.1231630171975775, 1.1185269888448506, 1.1215351206145592, 1.120398053950593, 1.119261235275643, 1.1171148816166019, 1.117554862218491, 1.1241106814815203, 1.1229775828560755, 1.119297896586662]","[163, 184, 165, 169, 157, 173, 168, 172, 175, 187]",0.08179069375972306,cc1a8fa3e9a8cc453e5320d8933459f1,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-DEEP_sel0.10/A1-DEEP_CaseB_hyperloglog.json
A1-DEEP,DEEP,100,96,Type 3,single,CaseB,ica_fastica,ica_fastica,P4,,,0.1,simple_average,1000,10,1.1157588390484299,1.115830718592512,1.1159503812521314,166.5,165.0,155.0,180.0,"[1.11536102486875, 1.1154393854291944, 1.1191820564357478, 1.1118290548862164, 1.1170405374752137, 1.120407418651464, 1.111863590729265, 1.1168415642073481, 1.1138811761668521, 1.1164613770750687]","[162, 168, 163, 166, 161, 164, 180, 166, 155, 180]",0.08179069375972306,d35a08357d36f211a1f633491c7c7413,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-DEEP_sel0.10/A1-DEEP_CaseB_ica_fastica.json
A1-DEEP,DEEP,100,96,Type 3,single,CaseB,lavallee_hidiroglou,lavallee_hidiroglou,P5,,,0.1,simple_average,1000,10,1.1141034823766605,1.1142144002351306,1.1126203547458335,173.3,172.5,163.0,201.0,"[1.1174778205457123, 1.1164997093541706, 1.1092162201357356, 1.113103882177517, 1.11213682731415, 1.118795090725865, 1.111648493753736, 1.1200999232022852, 1.1114780354136642, 1.111687999728468]","[175, 174, 174, 172, 173, 163, 171, 166, 164, 201]",0.08179069375972306,21eb5a2c2e9ae29bcf090a0f412edca9,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-DEEP_sel0.10/A1-DEEP_CaseB_lavallee_hidiroglou.json
A1-DEEP,DEEP,100,96,Type 3,single,CaseB,mhist2,mhist2,P6,,,0.1,simple_average,1000,10,1.1313347664116744,1.1311632574726604,1.1322417654847188,184.1,181.0,165.0,209.0,"[1.1362606132728892, 1.1322554957147577, 1.1300950008588788, 1.1322280352546799, 1.1358938621848431, 1.13529724655486, 1.1246938301603167, 1.1332009460858807, 1.1266405830185415, 1.1250669616209534]","[192, 197, 181, 181, 165, 177, 172, 188, 179, 209]",0.08179069375972306,89baf8237ca7e57dec236b7c15ffae8c,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-DEEP_sel0.10/A1-DEEP_CaseB_mhist2.json
A1-DEEP,DEEP,100,96,Type 3,single,CaseB,minibatch_partial,minibatch_partial,P1,,,0.1,simple_average,1000,10,1.1155060183442953,1.1155339403427784,1.1152193920295206,166.6,162.5,148.0,187.0,"[1.1121273604406037, 1.1126245767054284, 1.113944422307596, 1.1153260383785473, 1.1186525108470196, 1.116648118339915, 1.1183173024646076, 1.1134224320307555, 1.1191638962328154, 1.1151127456804937]","[160, 181, 174, 165, 160, 159, 148, 159, 173, 187]",0.08179069375972306,cdbdffe230498270a77f2aee03255765,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-DEEP_sel0.10/A1-DEEP_CaseB_minibatch_partial.json
A1-DEEP,DEEP,100,96,Type 3,single,CaseB,pca1d,pca1d,P4,,,0.1,simple_average,1000,10,1.1105568893126025,1.11065900822488,1.1106028476417842,168.1,170.0,150.0,188.0,"[1.1084481308464582, 1.1109691915171083, 1.1084074827068005, 1.1093039988790214, 1.1151750617729468, 1.110968271334108, 1.1102374239494603, 1.111394682135528, 1.1147259331323358, 1.106959905975034]","[172, 179, 188, 171, 150, 166, 169, 158, 156, 172]",0.08179069375972306,b96472dd167ea6f2f391f46e0c3d7975,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-DEEP_sel0.10/A1-DEEP_CaseB_pca1d.json
A1-DEEP,DEEP,100,96,Type 3,single,CaseB,rabitq_strat,rabitq_strat,P6,,,0.1,simple_average,1000,10,1.1368918055651536,1.1370116278801836,1.1370698396591712,198.7,199.0,180.0,214.0,"[1.1323512082499934, 1.1369018166537905, 1.1426306260306127, 1.1342519738289918, 1.134801130555347, 1.1323879143519984, 1.1388995490950078, 1.1411456196404264, 1.1395085777311151, 1.1372378626645518]","[200, 202, 193, 214, 196, 180, 189, 208, 198, 207]",0.08179069375972306,e7b2de998b349e2723e7217e4cebb0de,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-DEEP_sel0.10/A1-DEEP_CaseB_rabitq_strat.json
A1-DEEP,DEEP,100,96,Type 3,single,CaseB,rsvd,rsvd,P4,,,0.1,simple_average,1000,10,1.1201244452203345,1.119963771794454,1.12027431171657,170.8,167.5,163.0,187.0,"[1.1236116908783245, 1.1228112078234571, 1.118599902943005, 1.1225426055432044, 1.1184608474695588, 1.1211149320463165, 1.1166790446331447, 1.1213533299171659, 1.1150304653035383, 1.1194336913868237]","[169, 165, 163, 174, 163, 187, 185, 163, 166, 173]",0.08179069375972306,1aed5338c273951621d35c060426954f,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-DEEP_sel0.10/A1-DEEP_CaseB_rsvd.json
A1-DEEP,DEEP,100,96,Type 3,single,CaseB,skilling_hilbert,skilling_hilbert,P2,,,0.1,simple_average,1000,10,1.1124252703334647,1.1123618383807286,1.1116357315501317,168.0,165.0,149.0,188.0,"[1.1141136511853593, 1.110471970185663, 1.1116247608762257, 1.1156584563357088, 1.1147749035836387, 1.1170871536957832, 1.1101720187677007, 1.1071290674437837, 1.1116467022240375, 1.1109396995093839]","[157, 163, 157, 188, 157, 149, 167, 176, 183, 183]",0.08179069375972306,cabb347e1bd8bbe528ffb55b580a82b0,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-DEEP_sel0.10/A1-DEEP_CaseB_skilling_hilbert.json
A1-DEEP,DEEP,100,96,Type 3,single,CaseB,sparse_rp,sparse_rp,P4,,,0.1,simple_average,1000,10,1.115650207040828,1.1156684054867718,1.1158180383845244,168.0,165.5,150.0,191.0,"[1.1149527811836228, 1.1184062678180886, 1.1169670674885182, 1.116683295585426, 1.1146224365519783, 1.1132136340395204, 1.1167093956704661, 1.1136467779890051, 1.111100370237174, 1.120382028303918]","[168, 163, 179, 180, 150, 191, 159, 172, 156, 162]",0.08179069375972306,b5660b7b0db8cd6100b043b15853c3f8,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-DEEP_sel0.10/A1-DEEP_CaseB_sparse_rp.json
A1-DEEP,DEEP,100,96,Type 3,single,CaseB,zorder_morton,zorder_morton,P2,,,0.1,simple_average,1000,10,1.1124323650850836,1.1121329304798173,1.113065684352179,159.2,157.0,143.0,176.0,"[1.1144353902286748, 1.1127263317082177, 1.1074349938888282, 1.1139529184513899, 1.11177980641478, 1.1137404240700017, 1.111191934174842, 1.1134050369961401, 1.1144291222142522, 1.108233346651046]","[154, 173, 143, 156, 158, 155, 156, 162, 159, 176]",0.08179069375972306,a1fc90508db9d5ea86c18b70a6a9a208,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-DEEP_sel0.10/A1-DEEP_CaseB_zorder_morton.json
A1-SIFT,SIFT,100,128,Type 3,single,B1,_baseline_b1,_baseline_b1,Pother,10.0,,0.001,,1000,10,3.033616099164404,3.046936031548971,2.974905689600906,5756.0,4713.5,4413.0,8587.0,"[2.973117327628738, 3.3147121230901306, 3.4015821073505723, 2.976694051573073, 2.951244699505932, 2.9843243931582406, 2.888360441706562, 3.2726986529880757, 2.798849414823905, 2.9077771036644826]","[4688, 8346, 8587, 4615, 4739, 4883, 4679, 8129, 4413, 4481]",0.08179069375972306,cb942020e4370dc658481389f61221fb,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SIFT_K10_sel0.001/A1-SIFT_B1.json
A1-SIFT,SIFT,100,128,Type 3,single,CaseB,chao_weighted,chao_weighted,P3,10.0,,0.001,simple_average,1000,10,1.9521142942058558,1.954306732751236,1.9556882019789117,4547.1,4615.0,3648.0,4947.0,"[1.9691260374924813, 1.9344242241781797, 1.9498962972459761, 1.9217779513322435, 1.9316712323277887, 1.9735389759201285, 1.9681795044517094, 2.0043750225332695, 1.961480106711847, 1.928597975318736]","[4947, 4698, 4811, 4517, 4476, 4472, 4621, 3648, 4672, 4609]",0.08179069375972306,7745d2f208bd1bcd371761064ddeda86,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SIFT_K10_sel0.001/A1-SIFT_CaseB_chao_weighted.json
A1-SIFT,SIFT,100,128,Type 3,single,CaseB,cum_sqrtf,cum_sqrtf,P5,10.0,,0.001,simple_average,1000,10,2.0757860160027217,2.0820491075394063,2.069873335019908,4450.2,4497.5,3555.0,4787.0,"[2.180169895400247, 2.034033051972048, 2.1373406603764824, 2.0352358193474966, 2.1154207214382175, 2.0577053547536437, 2.0410861121862887, 2.0797527898798247, 2.0734657273174544, 2.0662809427223623]","[4709, 4493, 4616, 4787, 4684, 3555, 4502, 4273, 4465, 4418]",0.08179069375972306,80009992b631402c14bd2c98c855def4,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SIFT_K10_sel0.001/A1-SIFT_CaseB_cum_sqrtf.json
A1-SIFT,SIFT,100,128,Type 3,single,CaseB,faiss_ivf,faiss_ivf,P2,10.0,,0.001,simple_average,1000,10,2.213518636391626,2.213226499715163,2.218471250738226,4646.3,4675.5,4432.0,4776.0,"[2.229075915950087, 2.1635431398264964, 2.1544324167738207, 2.259583463434152, 2.269683489244805, 2.178240800120202, 2.247889528784816, 2.1899019103838717, 2.2320477471070186, 2.2078665855263653]","[4776, 4765, 4682, 4618, 4669, 4432, 4689, 4539, 4700, 4593]",0.08179069375972306,ef53751e292969afcad9e91965a11bfd,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SIFT_K10_sel0.001/A1-SIFT_CaseB_faiss_ivf.json
A1-SIFT,SIFT,100,128,Type 3,single,CaseB,gmm,gmm,P1,10.0,,0.001,simple_average,1000,10,2.587553882254041,2.5773116459941363,2.6149320903170574,6187.4,5077.0,4378.0,9264.0,"[2.4807016914875657, 2.636427140480889, 2.3760725951957786, 2.6277654652342792, 2.418852934505941, 2.6966128067132553, 2.602098715399835, 2.6900468113862113, 2.652588447732057, 2.5919498518055533]","[9172, 5148, 9264, 5510, 9175, 4378, 4859, 4630, 5006, 4732]",0.08179069375972306,ee3d5ae701b28480f727b621e8400aa2,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SIFT_K10_sel0.001/A1-SIFT_CaseB_gmm.json
A1-SIFT,SIFT,100,128,Type 3,single,CaseB,hilbert_real,hilbert_real,P2,10.0,,0.001,simple_average,1000,10,2.138153241854518,2.133836022019683,2.142160909699869,5315.3,4585.5,3985.0,8821.0,"[2.1315153673756244, 2.1557170057471744, 2.149796542730931, 2.0995134575743464, 2.150388107132226, 2.134525276668806, 2.0604669266029703, 2.159000949904832, 2.1726673587577148, 2.124769227702205]","[8637, 4418, 8821, 4744, 4647, 4304, 4524, 4312, 4761, 3985]",0.08179069375972306,3aefe63e2de60d2e54c62b5dd8d7fabe,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SIFT_K10_sel0.001/A1-SIFT_CaseB_hilbert_real.json
A1-SIFT,SIFT,100,128,Type 3,single,CaseB,hyperloglog,hyperloglog,P9,10.0,,0.001,simple_average,1000,10,2.1298237494306216,2.1211630294350656,2.1460074136070095,5287.1,4576.0,3937.0,8812.0,"[2.159554459355446, 1.9990263486944937, 2.147385655411648, 2.169320418487994, 2.0127628968704303, 2.1680871976050753, 2.144629171802371, 2.174013950211187, 2.142609394682884, 2.094240801229125]","[4662, 8497, 4629, 4523, 8812, 3937, 4317, 4413, 4669, 4412]",0.08179069375972306,674a705afe15335dcd0fe4fbcc309cf2,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SIFT_K10_sel0.001/A1-SIFT_CaseB_hyperloglog.json
A1-SIFT,SIFT,100,128,Type 3,single,CaseB,ica_fastica,ica_fastica,P4,10.0,,0.001,simple_average,1000,10,1.9382680386150994,1.9379138489488628,1.9492104045905563,5358.5,4545.0,4276.0,8747.0,"[1.9115045948696454, 1.9628329101506776, 1.9170989312067328, 1.9566775614386938, 1.895132550297097, 1.8834329087104908, 1.9517061219399199, 1.9895612718573417, 1.9644769517768375, 1.9467146872411927]","[4584, 4504, 8747, 4637, 8745, 4478, 4438, 4276, 4670, 4506]",0.08179069375972306,893a1f2e071fb83d8d78ca6c50212b33,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SIFT_K10_sel0.001/A1-SIFT_CaseB_ica_fastica.json
A1-SIFT,SIFT,100,128,Type 3,single,CaseB,lavallee_hidiroglou,lavallee_hidiroglou,P5,10.0,,0.001,simple_average,1000,10,2.0077266165704195,2.004971762217959,2.0041451112615842,4772.8,4450.0,3791.0,8106.0,"[2.028367162196347, 2.005123867729403, 2.003038206170181, 2.0017423055566823, 2.003166354793765, 2.039839059106073, 2.043059644345455, 2.1005340006515283, 1.8873706889647004, 1.9374763326654503]","[4008, 4305, 4807, 4911, 4632, 3791, 4497, 4268, 8106, 4403]",0.08179069375972306,fce48e3fbbef7d2f00a7cb13d18fc3ff,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SIFT_K10_sel0.001/A1-SIFT_CaseB_lavallee_hidiroglou.json
A1-SIFT,SIFT,100,128,Type 3,single,CaseB,mhist2,mhist2,P6,10.0,,0.001,simple_average,1000,10,2.0668060762845935,2.066845772665225,2.0576903065135443,4899.4,4594.0,3790.0,8454.0,"[2.061430509519297, 2.136106275930421, 2.012207558108605, 2.01879970784946, 2.129952613464904, 1.9722860881567639, 2.0308619236392222, 2.0539501035077916, 2.091139918257046, 2.161723028218738]","[4789, 4625, 8454, 4901, 4563, 3790, 4500, 4228, 4791, 4353]",0.08179069375972306,d783da6ef1989899680df3e1036e1f8b,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SIFT_K10_sel0.001/A1-SIFT_CaseB_mhist2.json
A1-SIFT,SIFT,100,128,Type 3,single,CaseB,minibatch_partial,minibatch_partial,P1,10.0,,0.001,simple_average,1000,10,2.030863386484167,2.035917393599251,2.0382468951486192,5894.7,5152.5,4632.0,9273.0,"[2.1081756757471637, 2.031129211325379, 1.9530830085331443, 2.0928458279087865, 1.9499093545396806, 2.0137751012841036, 2.0453645789718595, 1.9531712522757454, 2.162357489579494, 2.0493624358271543]","[5162, 5143, 9273, 5137, 9266, 4632, 5400, 4728, 5166, 5040]",0.08179069375972306,48d4498f1dec151c895f324751c56898,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SIFT_K10_sel0.001/A1-SIFT_CaseB_minibatch_partial.json
A1-SIFT,SIFT,100,128,Type 3,single,CaseB,pca1d,pca1d,P4,10.0,,0.001,simple_average,1000,10,1.8516807982077688,1.8525672057644964,1.8425874248269358,4337.3,4529.5,2969.0,4786.0,"[1.8915747008814037, 1.8458037704114532, 1.8075796091206657, 1.9046460628621509, 1.889547512205734, 1.8153865705962748, 1.8161653883891058, 1.8309981995814144, 1.8393710792424183, 1.8845991643543445]","[4483, 4786, 4699, 4542, 3834, 4517, 2969, 4575, 4673, 4295]",0.08179069375972306,088c3447ed442195a4cb8854a504aab9,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SIFT_K10_sel0.001/A1-SIFT_CaseB_pca1d.json
A1-SIFT,SIFT,100,128,Type 3,single,CaseB,rabitq_strat,rabitq_strat,P6,10.0,,0.001,simple_average,1000,10,2.4108794469203576,2.4105003892209473,2.4099789310404582,5249.1,4546.0,4025.0,8769.0,"[2.282216434636548, 2.4028301061800175, 2.5357518822100684, 2.3967967108375587, 2.3121663493131157, 2.3487986638830223, 2.417127755900899, 2.457814356947407, 2.4257940275412135, 2.525707604759626]","[4025, 4610, 8769, 4822, 4133, 4306, 4482, 4344, 4845, 8155]",0.08179069375972306,8a6bd952a3f6457a2b5c549a33d823f6,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SIFT_K10_sel0.001/A1-SIFT_CaseB_rabitq_strat.json
A1-SIFT,SIFT,100,128,Type 3,single,CaseB,rsvd,rsvd,P4,10.0,,0.001,simple_average,1000,10,2.2068955900294176,2.209808462426229,2.2110674859896493,4961.4,4662.0,4344.0,8459.0,"[2.243993225027468, 2.261870508051699, 2.332076432240202, 2.2055129241615825, 2.1587702085788454, 2.1271018489751268, 2.23578103346132, 2.209802510796399, 2.2123324611828994, 2.1108434717867484]","[4716, 4420, 4650, 4719, 4355, 4344, 4674, 4694, 8459, 4583]",0.08179069375972306,57e62386077da8a10e615ce16405215c,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SIFT_K10_sel0.001/A1-SIFT_CaseB_rsvd.json
A1-SIFT,SIFT,100,128,Type 3,single,CaseB,skilling_hilbert,skilling_hilbert,P2,10.0,,0.001,simple_average,1000,10,1.8451196667195353,1.8437446881908972,1.8643354930236022,5758.3,4781.5,4463.0,8951.0,"[1.8912229663869997, 1.9041236353791806, 1.8159831234443544, 1.787456101210501, 1.7723659127735076, 1.8728020294303145, 1.8788168899037945, 1.85586895661689, 1.777827246144789, 1.8809800206186396]","[4825, 4484, 8951, 4827, 7721, 4514, 4738, 4585, 8475, 4463]",0.08179069375972306,ea3f87d5b7c61cfb0256b656183267db,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SIFT_K10_sel0.001/A1-SIFT_CaseB_skilling_hilbert.json
