cell,anchor,variant,n_pairs,pairing_valid,anchor_n_timeout,variant_n_timeout,median_diff_ms,anchor_med_ms,variant_med_ms,w_stat,p_value,p_holm,holm_rank,ci_lo_ms,ci_hi_ms,hedges_g,rank_biserial
tpc_h/q9 SIFT sf10 sel0.001 qid0,B1,CaseB:zorder_morton,15,True,0,0,-37.51674690283835,1082.8376000281423,1158.7284059496596,58.0,0.93408203125,1.0,349,-435.0501057571576,588.2715126297741,0.08736449620961032,0.03333333333333333
tpc_h/q9 SIFT sf10 sel0.001 qid0,B1,oracle,15,True,0,0,-126.17751897778362,1082.8376000281423,1156.4038660144433,43.0,0.359130859375,1.0,127,-945.2369807111488,327.41184228235664,-0.23231677126076072,-0.2833333333333333
tpc_h/q9 SIFT sf10 sel0.001 qid0,baseline,B1,15,True,0,0,1236.6034869337454,2644.3643120583147,1082.8376000281423,5.0,0.0006103515625,0.103759765625,236,791.3941343408078,2456.9878069536444,0.833195906782243,0.9166666666666666
tpc_h/q9 SIFT sf10 sel0.001 qid0,baseline,CaseB:chao_weighted,15,True,0,0,1093.4792320476845,2644.3643120583147,1493.4489119332284,9.0,0.00201416015625,0.314208984375,251,776.44213249189,1955.695596999139,1.0791289320110482,0.85
tpc_h/q9 SIFT sf10 sel0.001 qid0,baseline,CaseB:cum_sqrtf,15,True,0,0,1124.9891018960625,2644.3643120583147,1528.893954004161,1.0,0.0001220703125,0.02471923828125,220,731.471156301947,1917.639720039054,0.9657089813551866,0.9833333333333333
tpc_h/q9 SIFT sf10 sel0.001 qid0,baseline,CaseB:hilbert_real,15,True,0,0,1363.4853078983724,2644.3643120583147,1115.816475939937,6.0,0.0008544921875,0.14013671875,242,781.7696214593403,2487.1159346058266,0.8583700119399947,0.9
tpc_h/q9 SIFT sf10 sel0.001 qid0,baseline,CaseB:hyperloglog,15,True,0,0,1332.237059948966,2644.3643120583147,1451.172103988938,12.0,0.0042724609375,0.56396484375,274,653.9273622688295,2212.0633446429074,0.8050615648606304,0.8
tpc_h/q9 SIFT sf10 sel0.001 qid0,baseline,CaseB:ica_fastica,15,True,0,0,1279.0320509811863,2644.3643120583147,1540.853974991478,11.0,0.00335693359375,0.46661376953125,267,600.9374658990419,1868.660151281122,0.8904138548491244,0.8166666666666667
tpc_h/q9 SIFT sf10 sel0.001 qid0,baseline,CaseB:lavallee_hidiroglou,15,True,0,0,1165.43132904917,2644.3643120583147,1116.613227990456,3.0,0.00030517578125,0.0543212890625,229,996.4611878302337,2569.6923813437256,0.9902886752532648,0.95
tpc_h/q9 SIFT sf10 sel0.001 qid0,baseline,CaseB:mhist2,15,True,0,0,872.5105150369927,2644.3643120583147,1605.4849239299074,24.0,0.041259765625,1.0,302,163.48058799126497,2224.7346709994586,0.5091230169766586,0.6
tpc_h/q9 SIFT sf10 sel0.001 qid0,baseline,CaseB:pca1d,15,True,0,0,1039.6798269357532,2644.3643120583147,1584.6255660289899,23.0,0.03533935546875,1.0,301,191.00035130667192,1626.23155736345,0.6051924007681104,0.6166666666666667
tpc_h/q9 SIFT sf10 sel0.001 qid0,baseline,CaseB:rabitq_strat,15,True,0,0,1571.7261850368232,2644.3643120583147,1295.4506929963827,0.0,6.103515625e-05,0.02471923828125,200,1228.0648855118004,2400.747305756861,1.3081581413974481,1.0
tpc_h/q9 SIFT sf10 sel0.001 qid0,baseline,CaseB:rsvd,15,True,0,0,1359.2746950453147,2644.3643120583147,1319.740567007102,0.0,6.103515625e-05,0.02471923828125,199,1096.9265475937086,2321.9061727606454,1.1919027089317822,1.0
tpc_h/q9 SIFT sf10 sel0.001 qid0,baseline,CaseB:skilling_hilbert,15,True,0,0,1023.5268569085747,2644.3643120583147,1260.6789659475908,15.0,0.00836181640625,1.0,282,454.5664046778499,2095.370095427109,0.7037128445997151,0.75
tpc_h/q9 SIFT sf10 sel0.001 qid0,baseline,CaseB:sparse_rp,15,True,0,0,1153.99946202524,2644.3643120583147,1474.2646659724414,11.0,0.00335693359375,0.46661376953125,268,609.9241392168915,2151.3913525728262,0.8033711893338348,0.8166666666666667
tpc_h/q9 SIFT sf10 sel0.001 qid0,baseline,CaseB:zorder_morton,15,True,0,0,1419.3327999673784,2644.3643120583147,1158.7284059496596,8.0,0.00152587890625,0.24261474609375,247,844.5952231960837,2570.4306754863737,0.8764502277036481,0.8666666666666667
tpc_h/q9 SIFT sf10 sel0.001 qid0,baseline,oracle,15,True,0,0,1146.994228940457,2644.3643120583147,1156.4038660144433,9.0,0.00201416015625,0.314208984375,250,584.8868504054068,1863.1876294101426,0.9126582534541009,0.85
tpc_h/q9 SIFT sf10 sel0.01 qid0,B1,CaseB:chao_weighted,15,True,0,0,16.599233960732818,2891.5031499927863,3064.637013943866,50.0,0.5994873046875,1.0,218,-209.4618072597465,250.38264851221655,0.06922728362333795,0.16666666666666666
tpc_h/q9 SIFT sf10 sel0.01 qid0,B1,CaseB:cum_sqrtf,15,True,0,0,-277.47080696281046,2891.5031499927863,3170.691678998992,27.0,0.063720703125,1.0,20,-531.7146615639406,17.395868447104462,-0.4519680597537595,-0.55
tpc_h/q9 SIFT sf10 sel0.01 qid0,B1,CaseB:hilbert_real,15,True,0,0,101.75284906290472,2891.5031499927863,2687.1021089609712,50.0,0.5994873046875,1.0,217,-267.9465241889314,324.86836471711183,0.0778304277546126,0.16666666666666666
tpc_h/q9 SIFT sf10 sel0.01 qid0,B1,CaseB:hyperloglog,15,True,0,0,-57.20970896072686,2891.5031499927863,3205.3080199984834,51.0,0.638671875,1.0,232,-375.4663140817623,174.71612540966203,-0.1497785148415917,-0.15
tpc_h/q9 SIFT sf10 sel0.01 qid0,B1,CaseB:ica_fastica,15,True,0,0,-70.41538297198713,2891.5031499927863,2911.0683710314333,57.0,0.890380859375,1.0,338,-302.1154388738796,398.81992840014027,0.050816004214398074,-0.05
tpc_h/q9 SIFT sf10 sel0.01 qid0,B1,CaseB:lavallee_hidiroglou,15,True,0,0,-77.55297108087689,2891.5031499927863,2973.157881060615,35.0,0.1688232421875,1.0,48,-403.8976335168506,89.05949670569184,-0.2952370907411154,-0.4166666666666667
tpc_h/q9 SIFT sf10 sel0.01 qid0,B1,CaseB:mhist2,15,True,0,0,-209.675275022164,2891.5031499927863,3133.9336009696126,43.0,0.359130859375,1.0,128,-347.96996245063684,107.77178900782006,-0.239817387601562,-0.2833333333333333
tpc_h/q9 SIFT sf10 sel0.01 qid0,B1,CaseB:pca1d,15,True,0,0,-36.97907307650894,2891.5031499927863,3177.184031927027,50.0,0.5994873046875,1.0,219,-462.7534949719362,217.7628867549354,-0.15969657711604515,-0.16666666666666666
tpc_h/q9 SIFT sf10 sel0.01 qid0,B1,CaseB:rabitq_strat,15,True,0,0,-281.76985401660204,2891.5031499927863,3089.261689921841,38.0,0.22930908203125,1.0,69,-359.49529731898417,190.04426195169782,-0.16233747988154135,-0.36666666666666664
tpc_h/q9 SIFT sf10 sel0.01 qid0,B1,CaseB:rsvd,15,True,0,0,-3.2893680036067963,2891.5031499927863,3142.959726974368,46.0,0.45428466796875,1.0,169,-532.0389642048394,137.71229080099113,-0.2557327483620161,-0.23333333333333334
tpc_h/q9 SIFT sf10 sel0.01 qid0,B1,CaseB:skilling_hilbert,15,True,0,0,137.69733195658773,2891.5031499927863,2915.1281939120963,53.0,0.7197265625,1.0,275,-392.21263122628443,252.69121165930582,-0.06213934699955102,0.11666666666666667
tpc_h/q9 SIFT sf10 sel0.01 qid0,B1,CaseB:sparse_rp,15,True,0,0,-63.286655116826296,2891.5031499927863,3052.331460057758,49.0,0.5614013671875,1.0,207,-242.6418387981054,252.0716234277154,-0.006471352907328936,-0.18333333333333332
tpc_h/q9 SIFT sf10 sel0.01 qid0,B1,CaseB:zorder_morton,15,True,0,0,-149.91544396616518,2891.5031499927863,3100.9174439823255,48.0,0.52447509765625,1.0,192,-467.1260730640885,159.63372507656453,-0.20660942083123895,-0.2
tpc_h/q9 SIFT sf10 sel0.01 qid0,B1,oracle,15,True,0,0,-17.423976096324623,2891.5031499927863,3043.0335690034553,48.0,0.52447509765625,1.0,191,-399.19575817650184,161.6726399546799,-0.20309427463119972,-0.2
tpc_h/q9 SIFT sf10 sel0.01 qid0,baseline,B1,15,True,0,0,1172.2501161275432,3495.858578942716,2891.5031499927863,9.0,0.00201416015625,0.314208984375,252,504.5613027443566,1369.2810260684926,1.0111661067190623,0.85
tpc_h/q9 SIFT sf10 sel0.01 qid0,baseline,CaseB:chao_weighted,15,True,0,0,1184.347142931074,3495.858578942716,3064.637013943866,8.0,0.00152587890625,0.24261474609375,248,597.7987778976482,1357.4070490056572,1.155528721061401,0.8666666666666667
tpc_h/q9 SIFT sf10 sel0.01 qid0,baseline,CaseB:cum_sqrtf,15,True,0,0,759.1680629411712,3495.858578942716,3170.691678998992,16.0,0.01025390625,1.0,286,293.04372999972355,1039.794025152029,0.8208339439934408,0.7333333333333333
tpc_h/q9 SIFT sf10 sel0.01 qid0,baseline,CaseB:hilbert_real,15,True,0,0,1157.2943589417264,3495.858578942716,2687.1021089609712,10.0,0.00262451171875,0.3831787109375,261,574.5244508430671,1440.3214533826877,1.0350831764674198,0.8333333333333334
tpc_h/q9 SIFT sf10 sel0.01 qid0,baseline,CaseB:hyperloglog,15,True,0,0,1196.2279160507023,3495.858578942716,3205.3080199984834,15.0,0.00836181640625,1.0,283,345.38827219201875,1317.5057715658718,0.8094976844131895,0.75
tpc_h/q9 SIFT sf10 sel0.01 qid0,baseline,CaseB:ica_fastica,15,True,0,0,1226.9467399455607,3495.858578942716,2911.0683710314333,10.0,0.00262451171875,0.3831787109375,262,525.5436269193888,1377.6856186667767,1.0185014255469524,0.8333333333333334
tpc_h/q9 SIFT sf10 sel0.01 qid0,baseline,CaseB:lavallee_hidiroglou,15,True,0,0,913.4177109226584,3495.858578942716,2973.157881060615,13.0,0.00537109375,0.69287109375,277,408.46949277212843,1114.3613090205083,1.0363674093762267,0.7833333333333333
tpc_h/q9 SIFT sf10 sel0.01 qid0,baseline,CaseB:mhist2,15,True,0,0,925.2597029553726,3495.858578942716,3133.9336009696126,12.0,0.0042724609375,0.56396484375,275,387.42457781918347,1220.8880535099886,0.9179494989500424,0.8
tpc_h/q9 SIFT sf10 sel0.01 qid0,baseline,CaseB:pca1d,15,True,0,0,868.3230428723618,3495.858578942716,3177.184031927027,5.0,0.0006103515625,0.103759765625,237,509.7253234133435,1125.332840795745,1.2362055547125217,0.9166666666666666
tpc_h/q9 SIFT sf10 sel0.01 qid0,baseline,CaseB:rabitq_strat,15,True,0,0,1011.9800500106066,3495.858578942716,3089.261689921841,15.0,0.00836181640625,1.0,284,384.3396839491713,1248.8998384346874,0.8854840316778481,0.75
tpc_h/q9 SIFT sf10 sel0.01 qid0,baseline,CaseB:rsvd,15,True,0,0,589.8227309808135,3495.858578942716,3142.959726974368,9.0,0.00201416015625,0.314208984375,254,415.1387986177967,1123.5475002000264,0.988229132730355,0.85
tpc_h/q9 SIFT sf10 sel0.01 qid0,baseline,CaseB:skilling_hilbert,15,True,0,0,1141.8896700488403,3495.858578942716,2915.1281939120963,9.0,0.00201416015625,0.314208984375,253,441.82795503545395,1322.836764496751,0.9442544330206171,0.85
tpc_h/q9 SIFT sf10 sel0.01 qid0,baseline,CaseB:sparse_rp,15,True,0,0,927.6825319975615,3495.858578942716,3052.331460057758,9.0,0.00201416015625,0.314208984375,255,507.4448646626357,1330.6108541066835,1.0857002313211228,0.85
tpc_h/q9 SIFT sf10 sel0.01 qid0,baseline,CaseB:zorder_morton,15,True,0,0,877.2834109840915,3495.858578942716,3100.9174439823255,17.0,0.012451171875,1.0,290,345.96699578571133,1258.1174769390284,0.8194951484939009,0.7166666666666667
tpc_h/q9 SIFT sf10 sel0.01 qid0,baseline,oracle,15,True,0,0,986.8629260454327,3495.858578942716,3043.0335690034553,6.0,0.0008544921875,0.14013671875,243,468.3890170250864,1152.8297445967714,1.0972507515621088,0.9
tpc_h/q9 SIFT sf10 sel0.1 qid0,B1,CaseB:chao_weighted,15,True,0,0,32.98437502235174,4141.539690084755,4471.709778998047,57.0,0.890380859375,1.0,339,-738.9679733273806,420.447889731731,-0.12191722887223054,-0.05
tpc_h/q9 SIFT sf10 sel0.1 qid0,B1,CaseB:cum_sqrtf,15,True,0,0,-71.65038003586233,4141.539690084755,4610.096520977095,40.0,0.27685546875,1.0,87,-736.7021174666783,226.46076250588484,-0.26230874620760825,-0.3333333333333333
tpc_h/q9 SIFT sf10 sel0.1 qid0,B1,CaseB:hilbert_real,15,True,0,0,110.36838218569756,4141.539690084755,4047.7874020580202,38.0,0.22930908203125,1.0,70,-211.0295212053461,893.7376632025306,0.26261394534038257,0.36666666666666664
tpc_h/q9 SIFT sf10 sel0.1 qid0,B1,CaseB:hyperloglog,15,True,0,0,-166.72245203517377,4141.539690084755,4302.01375298202,52.0,0.67877197265625,1.0,251,-627.0720082321592,585.8819568159132,-0.03996325783807963,-0.13333333333333333
tpc_h/q9 SIFT sf10 sel0.1 qid0,B1,CaseB:ica_fastica,15,True,0,0,-99.60038703866303,4141.539690084755,4059.9929109448567,54.0,0.76153564453125,1.0,297,-347.0161850538958,513.0706087763732,0.07404604243114372,-0.1
tpc_h/q9 SIFT sf10 sel0.1 qid0,B1,CaseB:lavallee_hidiroglou,15,True,0,0,191.59781793132424,4141.539690084755,3960.3668560739607,37.0,0.207763671875,1.0,58,-376.1459928725768,675.2769603520086,0.15610893026083814,0.38333333333333336
tpc_h/q9 SIFT sf10 sel0.1 qid0,B1,CaseB:mhist2,15,True,0,0,16.789001994766295,4141.539690084755,4526.010942063294,59.0,0.97796630859375,1.0,369,-530.4641864056855,637.3279962543163,0.023908776894036716,-0.016666666666666666
tpc_h/q9 SIFT sf10 sel0.1 qid0,B1,CaseB:pca1d,15,True,0,0,-188.20435495581478,4141.539690084755,4099.528223043308,59.0,0.97796630859375,1.0,367,-280.50258902852266,736.9657613802698,0.19035774017186063,0.016666666666666666
tpc_h/q9 SIFT sf10 sel0.1 qid0,B1,CaseB:rabitq_strat,15,True,0,0,47.96753090340644,4141.539690084755,4282.180868904106,58.0,0.93408203125,1.0,350,-793.9734893845161,407.43305034372787,-0.1189744753999721,-0.03333333333333333
tpc_h/q9 SIFT sf10 sel0.1 qid0,B1,CaseB:rsvd,15,True,0,0,21.495967055670917,4141.539690084755,4361.9657889939845,57.0,0.890380859375,1.0,340,-440.94924100732896,497.1653265781544,0.02679612283741011,0.05
tpc_h/q9 SIFT sf10 sel0.1 qid0,B1,CaseB:skilling_hilbert,15,True,0,0,-151.44370205234736,4141.539690084755,4104.757819091901,56.0,0.846923828125,1.0,321,-516.0860876366496,660.5459730187422,0.050905389035964255,-0.06666666666666667
tpc_h/q9 SIFT sf10 sel0.1 qid0,B1,CaseB:sparse_rp,15,True,0,0,-266.15844992920756,4141.539690084755,4315.254288958386,53.0,0.7197265625,1.0,276,-466.2724334121837,706.4054275187664,0.0715056280851983,-0.11666666666666667
tpc_h/q9 SIFT sf10 sel0.1 qid0,B1,CaseB:zorder_morton,15,True,0,0,168.64857694599777,4141.539690084755,4435.257602017373,59.0,0.97796630859375,1.0,368,-604.0831208970242,402.32059244997765,-0.06588402734581073,0.016666666666666666
tpc_h/q9 SIFT sf10 sel0.1 qid0,B1,oracle,15,True,0,0,81.10066410154104,4141.539690084755,4084.577457047999,50.0,0.5994873046875,1.0,220,-340.50051941051305,622.449090098962,0.1501499011975024,0.16666666666666666
tpc_h/q9 SIFT sf10 sel0.1 qid0,baseline,B1,15,True,0,0,-191.97382999118418,4057.1780130267143,4141.539690084755,40.0,0.27685546875,1.0,337,-674.1017797257518,239.33769942591084,-0.23295735134561332,-0.3333333333333333
tpc_h/q9 SIFT sf10 sel0.1 qid0,baseline,CaseB:chao_weighted,15,True,0,0,-161.79761895909905,4057.1780130267143,4471.709778998047,37.0,0.207763671875,1.0,330,-888.4304871035662,133.96129380969757,-0.34894322355821755,-0.38333333333333336
tpc_h/q9 SIFT sf10 sel0.1 qid0,baseline,CaseB:cum_sqrtf,15,True,0,0,-207.4172729626298,4057.1780130267143,4610.096520977095,33.0,0.1353759765625,1.0,318,-1015.826823731768,-44.41631018242421,-0.46565792017530266,-0.45
tpc_h/q9 SIFT sf10 sel0.1 qid0,baseline,CaseB:hilbert_real,15,True,0,0,-33.67848601192236,4057.1780130267143,4047.7874020580202,56.0,0.846923828125,1.0,390,-389.21696902737796,510.5300146787577,0.08099475873103822,0.06666666666666667
tpc_h/q9 SIFT sf10 sel0.1 qid0,baseline,CaseB:hyperloglog,15,True,0,0,-191.66319398209453,4057.1780130267143,4302.01375298202,31.0,0.10699462890625,1.0,314,-762.2037638603555,200.26822382758823,-0.26343361094643153,-0.48333333333333334
tpc_h/q9 SIFT sf10 sel0.1 qid0,baseline,CaseB:ica_fastica,15,True,0,0,13.619616045616567,4057.1780130267143,4059.9929109448567,45.0,0.42120361328125,1.0,347,-431.25592862993165,68.70167916834646,-0.3126643209133641,-0.25
tpc_h/q9 SIFT sf10 sel0.1 qid0,baseline,CaseB:lavallee_hidiroglou,15,True,0,0,59.15810586884618,4057.1780130267143,3960.3668560739607,58.0,0.93408203125,1.0,396,-560.8841897815,392.8122095858751,-0.05374764530860653,0.03333333333333333
tpc_h/q9 SIFT sf10 sel0.1 qid0,baseline,CaseB:mhist2,15,True,0,0,-64.83049993403256,4057.1780130267143,4526.010942063294,48.0,0.52447509765625,1.0,359,-766.6869941384842,360.1598781719804,-0.16762610439860165,-0.2
tpc_h/q9 SIFT sf10 sel0.1 qid0,baseline,CaseB:pca1d,15,True,0,0,-81.78324101027101,4057.1780130267143,4099.528223043308,48.0,0.52447509765625,1.0,358,-394.6676833258243,385.2165843428029,-0.027737379576904777,-0.2
tpc_h/q9 SIFT sf10 sel0.1 qid0,baseline,CaseB:rabitq_strat,15,True,0,0,-439.3377919914201,4057.1780130267143,4282.180868904106,29.0,0.083251953125,1.0,309,-829.0227497646507,76.00608835190843,-0.3898676948126249,-0.5166666666666667
tpc_h/q9 SIFT sf10 sel0.1 qid0,baseline,CaseB:rsvd,15,True,0,0,108.96998806856573,4057.1780130267143,4361.9657889939845,50.0,0.5994873046875,1.0,366,-608.9922742572768,160.57082604713872,-0.24508309753114987,-0.16666666666666666
tpc_h/q9 SIFT sf10 sel0.1 qid0,baseline,CaseB:skilling_hilbert,15,True,0,0,-47.57980606518686,4057.1780130267143,4104.757819091901,45.0,0.42120361328125,1.0,346,-622.1444039341684,274.024268439,-0.17249353627315528,-0.25
tpc_h/q9 SIFT sf10 sel0.1 qid0,baseline,CaseB:sparse_rp,15,True,0,0,-370.54785701911896,4057.1780130267143,4315.254288958386,44.0,0.389404296875,1.0,343,-690.2372288593324,412.0122653577705,-0.11869900716506929,-0.26666666666666666
tpc_h/q9 SIFT sf10 sel0.1 qid0,baseline,CaseB:zorder_morton,15,True,0,0,-135.7744641136378,4057.1780130267143,4435.257602017373,36.0,0.1876220703125,1.0,326,-727.6128953128743,97.13450086982118,-0.3497036566150659,-0.4
tpc_h/q9 SIFT sf10 sel0.1 qid0,baseline,oracle,15,True,0,0,28.204106027260423,4057.1780130267143,4084.577457047999,55.0,0.803955078125,1.0,384,-441.955591023822,262.84895648520126,-0.10445722361240838,-0.08333333333333333
tpc_h/q9 SSN sf10 sel0.001 qid0,B1,CaseB:chao_weighted,15,True,0,0,-63.21003392804414,1828.2126140547916,1916.2267829524353,40.0,0.27685546875,1.0,89,-450.4013755704121,147.15515827779467,-0.23591897500836861,-0.3333333333333333
tpc_h/q9 SSN sf10 sel0.001 qid0,B1,CaseB:cum_sqrtf,15,True,0,0,103.63608505576849,1828.2126140547916,1635.0060700206086,48.0,0.52447509765625,1.0,193,-216.81221961276606,296.5486690656204,0.08803710948563959,0.2
tpc_h/q9 SSN sf10 sel0.001 qid0,B1,CaseB:hilbert_real,15,True,0,0,160.8399599790573,1828.2126140547916,1669.0289969556034,40.0,0.27685546875,1.0,88,-198.83677935188948,370.63099857574946,0.15195194565449496,0.3333333333333333
tpc_h/q9 SSN sf10 sel0.001 qid0,B1,CaseB:hyperloglog,15,True,0,0,-15.64431400038302,1828.2126140547916,2039.730579010211,52.0,0.67877197265625,1.0,252,-613.5353317577392,163.5171997205662,-0.23048930030042697,-0.13333333333333333
tpc_h/q9 SSN sf10 sel0.001 qid0,B1,CaseB:ica_fastica,15,True,0,0,10.589460958726704,1828.2126140547916,1678.5280079348013,40.0,0.27685546875,1.0,90,-106.11974431822696,293.2628731008541,0.20886546254888294,0.3333333333333333
tpc_h/q9 SSN sf10 sel0.001 qid0,B1,CaseB:lavallee_hidiroglou,15,True,0,0,184.5462570199743,1828.2126140547916,1702.9005449730903,45.0,0.42120361328125,1.0,152,-118.55728879570961,317.26757201172086,0.2054778438948436,0.25
tpc_h/q9 SSN sf10 sel0.001 qid0,B1,CaseB:mhist2,15,True,0,0,-196.6368940193206,1828.2126140547916,2370.202260906808,35.0,0.1688232421875,1.0,49,-663.415761013166,-6.912355694803545,-0.4491991005934186,-0.4166666666666667
tpc_h/q9 SSN sf10 sel0.001 qid0,B1,CaseB:pca1d,15,True,0,0,-50.030063022859395,1828.2126140547916,1955.8537220582366,50.0,0.5994873046875,1.0,221,-471.9088300591102,197.94425242871486,-0.2005043933436307,-0.16666666666666666
tpc_h/q9 SSN sf10 sel0.001 qid0,B1,CaseB:rabitq_strat,15,True,0,0,11.353123933076859,1828.2126140547916,2038.2667080266401,52.0,0.67877197265625,1.0,253,-431.48243831916864,153.87963583227233,-0.213101433133905,-0.13333333333333333
tpc_h/q9 SSN sf10 sel0.001 qid0,B1,CaseB:rsvd,15,True,0,0,14.878724119625986,1828.2126140547916,1870.5236340174451,55.0,0.803955078125,1.0,306,-346.6199967443632,180.656538446977,-0.14954705885509453,-0.08333333333333333
tpc_h/q9 SSN sf10 sel0.001 qid0,B1,CaseB:skilling_hilbert,15,True,0,0,-32.60409913491458,1828.2126140547916,1652.1041290834546,56.0,0.846923828125,1.0,323,-289.833413711361,255.82874043922243,-0.03340353633911834,0.06666666666666667
tpc_h/q9 SSN sf10 sel0.001 qid0,B1,CaseB:sparse_rp,15,True,0,0,22.38839492201805,1828.2126140547916,2356.7276630783454,50.0,0.5994873046875,1.0,222,-435.6937697923665,59.49240690116573,-0.31629683644496603,-0.16666666666666666
tpc_h/q9 SSN sf10 sel0.001 qid0,B1,CaseB:zorder_morton,15,True,0,0,71.54788507614285,1828.2126140547916,2084.28090903908,58.0,0.93408203125,1.0,351,-340.2674480188095,188.0638972169254,-0.12520591699397884,0.03333333333333333
tpc_h/q9 SSN sf10 sel0.001 qid0,B1,oracle,15,True,0,0,46.447693021036685,1828.2126140547916,1945.7754689501598,56.0,0.846923828125,1.0,322,-296.5220920491265,273.78690350761946,-0.038870340765332655,-0.06666666666666667
tpc_h/q9 SSN sf10 sel0.001 qid0,baseline,B1,15,True,0,0,1278.0247350456193,2777.363058994524,1828.2126140547916,0.0,6.103515625e-05,0.02471923828125,201,969.9184416185988,2003.0279068734183,1.2852151801688123,1.0
tpc_h/q9 SSN sf10 sel0.001 qid0,baseline,CaseB:chao_weighted,15,True,0,0,945.2605869155377,2777.363058994524,1916.2267829524353,3.0,0.00030517578125,0.0543212890625,230,784.1791568970075,1868.101151744679,1.0960374821362509,0.95
tpc_h/q9 SSN sf10 sel0.001 qid0,baseline,CaseB:cum_sqrtf,15,True,0,0,1045.9665280068293,2777.363058994524,1635.0060700206086,1.0,0.0001220703125,0.02471923828125,221,1034.7852085183451,1995.5041689542118,1.4303807239181316,0.9833333333333333
tpc_h/q9 SSN sf10 sel0.001 qid0,baseline,CaseB:hilbert_real,15,True,0,0,1223.565857973881,2777.363058994524,1669.0289969556034,4.0,0.00042724609375,0.07391357421875,233,997.986943378152,2099.947612867496,1.2679548167884327,0.9333333333333333
tpc_h/q9 SSN sf10 sel0.001 qid0,baseline,CaseB:hyperloglog,15,True,0,0,1090.864554978907,2777.363058994524,2039.730579010211,0.0,6.103515625e-05,0.02471923828125,206,871.9793283062365,1684.4821682574304,1.4377963489943195,1.0
tpc_h/q9 SSN sf10 sel0.001 qid0,baseline,CaseB:ica_fastica,15,True,0,0,1158.6378179490566,2777.363058994524,1678.5280079348013,0.0,6.103515625e-05,0.02471923828125,204,1042.7937022049446,2062.937289873564,1.3595986536425055,1.0
tpc_h/q9 SSN sf10 sel0.001 qid0,baseline,CaseB:lavallee_hidiroglou,15,True,0,0,1149.0237610414624,2777.363058994524,1702.9005449730903,1.0,0.0001220703125,0.02471923828125,222,1052.3498094900667,2059.659070686903,1.417428875220337,0.9833333333333333
tpc_h/q9 SSN sf10 sel0.001 qid0,baseline,CaseB:mhist2,15,True,0,0,926.2940179323778,2777.363058994524,2370.202260906808,0.0,6.103515625e-05,0.02471923828125,209,748.5128428693861,1582.1593505784404,1.2541620834600247,1.0
tpc_h/q9 SSN sf10 sel0.001 qid0,baseline,CaseB:pca1d,15,True,0,0,1061.348189949058,2777.363058994524,1955.8537220582366,2.0,0.00018310546875,0.03314208984375,225,809.3621104200914,1797.9146183577054,1.2528570758768243,0.9666666666666667
tpc_h/q9 SSN sf10 sel0.001 qid0,baseline,CaseB:rabitq_strat,15,True,0,0,1017.6359750330448,2777.363058994524,2038.2667080266401,2.0,0.00018310546875,0.03314208984375,226,833.5871206681865,1837.897387917231,1.2045122356673237,0.9666666666666667
tpc_h/q9 SSN sf10 sel0.001 qid0,baseline,CaseB:rsvd,15,True,0,0,1198.1617260025814,2777.363058994524,1870.5236340174451,0.0,6.103515625e-05,0.02471923828125,207,954.5351969559366,1816.9617459527217,1.462073487643155,1.0
tpc_h/q9 SSN sf10 sel0.001 qid0,baseline,CaseB:skilling_hilbert,15,True,0,0,1042.0378650305793,2777.363058994524,1652.1041290834546,0.0,6.103515625e-05,0.02471923828125,203,958.1652947909121,1972.7936824356816,1.2681674157945682,1.0
tpc_h/q9 SSN sf10 sel0.001 qid0,baseline,CaseB:sparse_rp,15,True,0,0,1104.382721008733,2777.363058994524,2356.7276630783454,0.0,6.103515625e-05,0.02471923828125,208,826.1225272526888,1770.4918603420563,1.2262667662194944,1.0
tpc_h/q9 SSN sf10 sel0.001 qid0,baseline,CaseB:zorder_morton,15,True,0,0,1176.8847049679607,2777.363058994524,2084.28090903908,0.0,6.103515625e-05,0.02471923828125,205,1012.1286646837445,1791.2646917511777,1.62948878573416,1.0
tpc_h/q9 SSN sf10 sel0.001 qid0,baseline,oracle,15,True,0,0,1052.9331780271605,2777.363058994524,1945.7754689501598,0.0,6.103515625e-05,0.02471923828125,202,952.1459338891631,1907.944508687166,1.3792724654066495,1.0
tpc_h/q9 SSN sf10 sel0.01 qid0,B1,CaseB:chao_weighted,15,True,0,0,247.5499410647899,3371.688309009187,2929.7944610007107,36.0,0.1876220703125,1.0,55,-78.06954625664125,1025.266691186892,0.3878800746665126,0.4
tpc_h/q9 SSN sf10 sel0.01 qid0,B1,CaseB:cum_sqrtf,15,True,0,0,232.41864703595638,3371.688309009187,3079.2779329931363,37.0,0.207763671875,1.0,59,-208.3934439419924,747.3499872005776,0.23821514508793462,0.38333333333333336
tpc_h/q9 SSN sf10 sel0.01 qid0,B1,CaseB:hilbert_real,15,True,0,0,148.61161692533642,3371.688309009187,3060.5876280460507,48.0,0.52447509765625,1.0,194,-211.31735237198882,530.3373851372938,0.17749958802912835,0.2
tpc_h/q9 SSN sf10 sel0.01 qid0,B1,CaseB:hyperloglog,15,True,0,0,20.083962939679623,3371.688309009187,3093.038609949872,51.0,0.638671875,1.0,233,-183.29864810337313,342.3109179579963,0.13902990000372453,0.15
