
====================================================================================================
엔진 적용 검증 latency 요약 — 12 cell
====================================================================================================
cell                                        variant              lat(ms)  speedup   q-err  TO  plan  inj
tpc_h/q12 DEEP sf10 sel0.001 qid2           CaseB:zorder_morton     847.5    6.27x   1.108   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid2           CaseB:hyperloglog      863.5    6.15x   1.212   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid2           CaseB:cum_sqrtf        850.9    6.24x   1.090   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid2           CaseB:lavallee_hidiroglou     851.3    6.24x   1.052   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid2           CaseB:rsvd             843.4    6.30x   1.321   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid2           CaseB:sparse_rp        847.9    6.27x   1.116   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid2           CaseB:mhist2           822.7    6.46x   1.209   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid2           CaseB:rabitq_strat     858.7    6.19x   1.406   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid0            baseline              7242.2    1.00x       —   0     =    —
tpc_h/q3 DEEP sf10 sel0.001 qid0            B1                    1018.1    7.11x       —   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid0            oracle                1000.0    7.24x   1.000   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid0            CaseB:hilbert_real    1063.8    6.81x   1.124   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid0            CaseB:skilling_hilbert     979.7    7.39x   2.491   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid0            CaseB:chao_weighted     927.1    7.81x   1.062   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid0            CaseB:ica_fastica      932.5    7.77x   7.223   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid0            CaseB:pca1d            950.1    7.62x   2.408   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid0            CaseB:zorder_morton    1020.8    7.09x   1.805   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid0            CaseB:hyperloglog     1021.7    7.09x   2.360   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid0            CaseB:cum_sqrtf        990.0    7.32x   1.221   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid0            CaseB:lavallee_hidiroglou     984.7    7.36x   1.500   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid0            CaseB:rsvd            1008.7    7.18x   2.258   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid0            CaseB:sparse_rp       1032.1    7.02x   1.489   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid0            CaseB:mhist2           944.5    7.67x   2.199   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid0            CaseB:rabitq_strat    1006.4    7.20x   5.718   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid1            baseline              6819.9    1.00x       —   0     =    —
tpc_h/q3 DEEP sf10 sel0.001 qid1            B1                     936.8    7.28x   1.928   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid1            oracle                 935.4    7.29x   1.000   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid1            CaseB:hilbert_real     917.5    7.43x   1.565   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid1            CaseB:skilling_hilbert     906.2    7.53x   1.307   0     ≠   ok
