table_pair,dataset,mode,selectivity,seed,query_id,D_deep_target,D_wiki_target,true_card,est,q_error,method_user,paradigm
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,201003,1.251275897026062,2.689554452896118,8078,8126.421052631579,1.0059941882435726,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,6443,1.1582727432250977,2.4705615043640137,8245,11881.910526315789,1.4411049759024608,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,642763,1.160635232925415,2.4056813716888428,7887,0.0,,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,193392,1.2071903944015503,2.846799373626709,8298,13497.48947368421,1.6265955017696083,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,203755,1.3400602340698242,2.872863292694092,7896,5581.760526315789,1.4146074455852216,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,94462,1.1491119861602783,2.8380818367004395,7959,9521.534210526315,1.1963229313389012,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,590890,1.2978947162628174,2.8598101139068604,7835,1722.2105263157894,4.5493857343683155,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,783383,1.150227427482605,2.81827974319458,8138,13917.121052631579,1.7101402129063135,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,737605,1.238210678100586,2.8511314392089844,7930,3874.0605263157895,2.0469478848182545,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,516560,1.197317361831665,3.073276996612549,7846,12649.005263157896,1.612159732750178,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,137642,1.2696336507797241,2.7730391025543213,8110,1996.5263157894738,4.062055148415669,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,37803,1.3029752969741821,2.835411787033081,7741,7327.518421052631,1.056428596311597,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,254800,1.2096027135849,2.7787673473358154,8107,9807.473684210527,1.2097537540656873,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,605930,1.2198346853256226,2.638248920440674,8005,16109.278947368422,2.0124021170978668,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,209329,1.1634966135025024,2.5807759761810303,8035,17489.505263157895,2.176665247437199,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,766585,1.2398511171340942,2.9337518215179443,8110,20659.399999999998,2.547398273736128,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,488782,1.1352602243423462,3.0121567249298096,7982,8256.863157894737,1.0344353743290826,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,374559,1.1832988262176514,2.954691171646118,7900,5864.894736842105,1.346997747525419,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,111780,1.1348025798797607,3.104321241378784,8200,9074.457894736843,1.1066412066752247,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,178188,1.2225490808486938,2.789363145828247,7781,6134.3,1.2684413869553168,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,539857,1.2806941270828247,2.654690980911255,7905,1766.1052631578948,4.47595064966027,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,781264,1.0879476070404053,2.5626325607299805,8074,10809.631578947368,1.338819863629845,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,771184,1.167130708694458,2.5855629444122314,7914,9438.631578947368,1.192649934160648,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,140785,1.3031423091888428,2.6899919509887695,7803,3924.805263157895,1.9881241174553748,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,2505,1.2243211269378662,2.455249309539795,7946,3616.578947368421,2.197103980208106,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,526089,1.0811984539031982,2.6229450702667236,7913,6662.900000000001,1.1876210058683154,WanderJoin,S_MultiRelation
