table_pair,dataset,mode,selectivity,seed,query_id,D_deep_target,D_wiki_target,true_card,est,q_error,method_user,paradigm
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,140785,2408.97607421875,2.6899919509887695,7679,10318.0,1.3436645396536007,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,2505,2412.2646484375,2.455249309539795,8182,6185.894736842105,1.322686587482558,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,526089,2408.46533203125,2.6229450702667236,7918,3964.3473684210526,1.9973022705004873,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,608072,2418.4697265625,2.957862377166748,8280,12009.357894736842,1.450405542842614,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,224837,2420.688720703125,3.115856409072876,7992,13376.736842105263,1.6737658711342922,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,386133,2405.02490234375,2.7471389770507812,7904,20456.484210526316,2.5881179416151716,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,487850,2413.11474609375,2.3273634910583496,8068,6528.636842105263,1.2357863050318396,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,340195,2412.57275390625,2.8599026203155518,7881,14009.465789473683,1.7776254015319988,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,122774,2412.839599609375,2.306730031967163,7942,9651.847368421051,1.2152917865047912,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,690833,2404.542236328125,3.103199005126953,8080,4416.947368421053,1.8293176997688327,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,686759,2417.218505859375,3.090532064437866,8178,8080.218421052632,1.0121013534352739,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,154430,2417.113525390625,2.479921579360962,8000,17680.58421052632,2.21007302631579,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,630926,2410.887451171875,3.065295457839966,8082,6080.902631578947,1.3290790018621716,LpBound,P20_PessimisticLP
