table_pair,dataset,mode,selectivity,seed,query_id,D_deep_target,D_wiki_target,true_card,est,q_error,method_user,paradigm
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,2037726,1.253166913986206,2.4737722873687744,78167,17460.57894736842,4.476770228273615,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,944719,1.0694438219070435,2.861333131790161,80661,68408.40263157894,1.179109537674908,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,5909334,1.2997132539749146,2.626377820968628,77626,73787.1052631579,1.0520266342357636,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,7834709,1.269679069519043,3.1237645149230957,81715,67953.35789473684,1.2025159982024822,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,7376316,1.1346229314804077,2.4507763385772705,80083,97182.42105263157,1.2135212348767102,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,5165847,1.2349876165390015,2.7488818168640137,80418,78618.16052631578,1.0228934315129614,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,1376518,1.1538054943084717,3.1735219955444336,80924,86568.27894736841,1.0697478986131235,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,378067,1.1999801397323608,2.172001838684082,80548,20727.105263157893,3.886119116844204,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,2548244,1.2704721689224243,2.0631446838378906,79304,38034.89473684211,2.0850327192619518,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,6059356,1.0709707736968994,2.3732683658599854,78681,54797.27894736842,1.4358559678770066,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,2093515,1.2240983247756958,2.5807039737701416,78955,79525.2,1.007221835222595,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,7666555,1.2897976636886597,2.6461260318756104,80522,45573.26315789473,1.7668693093364993,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,4888112,1.1825072765350342,2.9607274532318115,80096,18668.35,4.29047023438065,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,3745676,1.1852964162826538,2.6797919273376465,77673,110446.05263157895,1.4219362279244905,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,1117872,1.280386209487915,2.5324575901031494,80195,72612.03157894737,1.1044312940453684,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,1782015,1.308508276939392,2.7080981731414795,78266,31757.897368421054,2.464457866717114,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,5399003,1.1544610261917114,2.719991445541382,82481,31269.894736842107,2.637712748767942,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,7813502,1.2021015882492065,2.2867226600646973,79320,15634.947368421053,5.073250208709234,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,7712554,1.1845875978469849,2.860471248626709,77286,0.0,,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,1407909,1.2321441173553467,2.739095449447632,81047,107147.33684210526,1.3220395183301696,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,25058,1.2523014545440674,2.641598701477051,79217,104824.98157894737,1.3232637133310698,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,5261130,1.2228223085403442,2.7282302379608154,79913,87484.8447368421,1.0947511010328996,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,6080832,1.2412508726119995,2.632584571838379,79771,64491.8,1.2369169413785939,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,2248413,1.1413836479187012,2.2316887378692627,78777,50556.10526315789,1.5582094306898224,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,3861353,1.2959778308868408,2.662858247756958,80456,12908.3,6.2328889164336125,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,4878920,1.2274802923202515,2.550009250640869,80826,44178.19473684211,1.8295451066178514,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,3401984,1.2167928218841553,2.7266523838043213,80357,141295.6,1.758348370397103,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,1227788,1.1407045125961304,2.4207191467285156,81975,108365.21315789473,1.3219300171746842,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,6908906,1.2414016723632812,2.548656702041626,81894,73108.84210526315,1.120165463461832,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,6867890,1.3219497203826904,2.763941526412964,78447,59690.05263157895,1.3142390824178587,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,1544377,1.2852576971054077,2.6965267658233643,78829,86909.35,1.1025047888467443,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,6309693,1.2117139101028442,2.567052125930786,81666,15459.263157894737,5.28265798737599,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,2552747,1.2629334926605225,2.4946601390838623,80574,61974.05263157895,1.3001247550969972,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,481105,1.1562559604644775,2.3190207481384277,79845,83453.77368421052,1.0451972407065004,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,7176724,1.2092878818511963,2.610891103744507,82456,78501.47368421052,1.0503751857155883,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,5591179,1.2739864587783813,2.7371037006378174,81717,46387.94736842105,1.7615998257260563,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,5278949,1.1804161071777344,2.770251750946045,79330,151149.19210526315,1.9053219728383102,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,6922681,1.2243480682373047,2.653686285018921,81710,105287.89736842105,1.288555836108445,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,3447240,1.1817381381988525,2.9329960346221924,81814,53604.05263157895,1.526265197937705,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,4147711,1.2463845014572144,2.345407009124756,81245,55529.31578947368,1.4631010457254918,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,3626284,1.2457784414291382,2.6771295070648193,78876,122355.15789473684,1.5512343158215025,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,1298658,1.15007746219635,2.6935274600982666,80029,150425.5052631579,1.8796374472148583,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,2109177,1.1113593578338623,2.0626368522644043,81760,87302.8947368421,1.0677947007930786,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,7938046,1.2188935279846191,2.4451584815979004,77700,27577.4,2.8175244946949314,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,6347870,1.2269318103790283,2.1841859817504883,80937,48961.94736842105,1.6530592500943266,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,3511592,1.2054859399795532,2.7809839248657227,80811,128500.52631578948,1.5901365694743226,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,6110214,1.3537731170654297,2.549351692199707,78749,201449.00263157894,2.55811505710014,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,1458649,1.1585617065429688,2.7521116733551025,81843,68638.73684210527,1.1923733414306483,HDBSCAN,P1_Cluster
